ORF,AA1301_3D7,AA1302_3D7,AA1303_3D7,AA1304_3D7,AA1305_3D7,AA1306_3D7,AA1307_3D7,AA1308_3D7,AA1309_3D7,AA1310_3D7,AA1311_3D7,AA1312_3D7,AA1313_3D7,AA1314_3D7,AA1315_3D7,AA1316_3D7,AA1701_3D7,AA1702_3D7,AA1703_3D7,AA1704_3D7,AA1705_3D7,AA1706_3D7,AA1707_3D7,AA1708_3D7,AA1709_3D7,AA1710_3D7,AA1711_3D7,AA1712_3D7,AA1713_3D7,AA1714_3D7,AA1715_3D7,AA1716_3D7,AS1501_3D7,AS1502_3D7,AS1503_3D7,AS1504_3D7,AS1505_3D7,AS1506_3D7,AS1507_3D7,AS1508_3D7,AS1509_3D7,AS1510_3D7,AS1511_3D7,AS1512_3D7,AS1513_3D7,AS1514_3D7,AS1515_3D7,AS1516_3D7,AS1601_3D7,AS1602_3D7,AS1603_3D7,AS1604_3D7,AS1605_3D7,AS1606_3D7,AS1607_3D7,AS1608_3D7,AS1609_3D7,AS1610_3D7,AS1611_3D7,AS1612_3D7,AS1613_3D7,AS1614_3D7,AS1615_3D7,AS1616_3D7
PF3D7_1002000,396.380714,146.5646,128.321122,64.71642800000001,54.482535999999996,11.303508,4.066611,1.7728009999999998,1.1838790000000001,0.439648,0.799528,1.012775,1.823443,2.899133,4.866344000000001,5.638205999999999,328.03488,228.369558,139.043495,52.385866,24.254633,15.782069,4.003426999999999,2.1508950000000002,1.252438,0.570696,0.348928,0.665651,1.854337,2.858952,4.562073000000001,4.647064,157.448713,268.090913,127.645649,55.520398,27.198658000000002,16.377001,3.5883309999999997,1.8530799999999998,1.3316270000000001,0.831041,0.73803,0.67801,1.938478,2.4412130000000003,4.4501029999999995,5.249332,168.358643,188.522717,98.108681,70.564398,21.995348999999997,29.586803999999997,7.27905,3.681636,1.875646,1.127289,0.94901,1.7838669999999999,2.960636,2.581654,6.953142999999999,14.352912
PF3D7_1002100,4673.270159000001,1947.4176079999997,2276.532791,1172.3987,1362.0086390000001,628.2054049999999,498.88151500000004,250.30402599999996,176.355292,109.313971,82.906396,74.267267,98.456401,113.450907,147.48578999999998,148.95353300000002,4674.97371,2069.6005760000003,1554.784915,1203.133507,1057.797658,641.230948,423.241518,293.15677200000005,189.496165,122.384295,68.099778,73.951699,98.861194,124.61181,140.23337,142.351254,3094.625925,2202.647188,1470.5650699999999,1129.197016,811.835783,646.375062,372.235974,256.407876,217.657937,130.973645,82.792807,74.24669899999999,110.84198500000001,134.047011,151.31955,163.414125,2890.961296,2390.634654,1474.5296349999999,1107.801545,784.217992,959.374552,442.385559,400.162605,182.784909,136.569526,81.904771,94.646203,116.74633700000001,144.02643799999998,191.66033000000002,211.06171400000002
PF3D7_1002200,53.537121,37.719823,42.906839,54.328649,92.406713,50.812371,62.001768999999996,67.781825,64.373588,82.42111700000001,162.478603,167.09067,120.174848,109.866042,147.007909,119.87494299999999,47.046817,42.299834999999995,43.826494,53.001675,58.11594399999999,60.655778000000005,63.73225600000001,67.952086,76.601799,103.99132,171.38843799999998,160.441902,136.430034,125.775653,132.299054,104.97900700000001,39.408498,46.604397999999996,46.142401,53.310526,55.098442000000006,55.806537,62.914736,69.744373,66.23402800000001,85.37486700000001,118.473547,139.12723300000002,150.13538400000002,154.917508,144.596305,145.5537,41.435739,49.133231,46.333694,55.075131999999996,49.317906,91.820368,70.50596800000001,78.87935,72.513997,90.024895,146.82091599999998,156.29388600000001,166.224552,160.052285,170.48381899999998,405.331718
PF3D7_1002400.1,3097.317561,2186.5558530000003,1700.8335079999997,1286.5622759999999,1201.996502,1003.3385210000001,1020.4474439999999,813.789942,769.135887,762.4199150000001,726.592298,739.234549,1093.369819,957.9840439999999,792.5403809999999,804.524094,2672.9149390000002,1934.159363,1639.98225,1363.701327,1145.990598,951.497966,955.883138,868.825302,759.571653,763.43733,743.548725,814.244632,957.798296,953.8514869999999,811.247708,800.021253,2531.610197,1996.5769510000002,1317.195767,1312.430302,1103.130764,993.744497,980.859515,812.8178839999999,809.456079,754.018514,740.344094,841.5053939999999,976.345658,949.8489890000001,951.261974,818.462799,2251.885413,2125.459053,1540.375157,1147.15949,1186.301593,1088.2298460000002,912.943224,909.30605,803.72453,765.126666,737.486622,841.33125,923.088023,1015.843584,947.774943,1787.589241
PF3D7_1002400.2,0.0,5.1421779999999995,2.954372,4.3972940000000005,3.3858379999999997,4.793684,9.224497,0.911909,6.621415,3.8006330000000004,4.758541,6.31422,1.222715,0.0,2.9477700000000002,5.519814,10.960443,11.196276,0.634261,7.0634,3.26673,0.0,5.993443,2.228367,4.753748000000001,6.683782000000001,0.349858,1.818777,5.783139,1.41867,3.744442,1.494885,15.895801,0.36335100000000004,11.851395,3.2964550000000004,8.063082000000001,10.733719,7.86895,5.307484,5.060759,4.8230319999999995,1.244169,0.9411010000000001,5.12743,5.32717,0.661993,1.197478,17.982767000000003,13.787856,5.952419,11.378625,4.147316,5.735987000000001,1.502438,4.787358,6.562643,4.8483160000000005,1.961554,7.426750999999999,5.410711,6.006133,0.539556,0.0
PF3D7_1002500,148.362553,66.018484,11.286113,18.421519,25.897037,25.1346,35.613593,35.886897,41.700241999999996,60.463804,88.201122,98.957576,136.05868700000002,116.991878,169.974146,158.619707,19.770725,12.556511,138.977817,14.070801000000001,20.830873,26.932121999999996,26.448003000000003,36.007349,58.34907,78.47618299999999,92.95277800000001,118.201485,121.12138600000002,139.655668,170.08202,151.43073600000002,22.269503,15.889071,15.219693,16.411635999999998,16.889692999999998,27.019568,23.320083,39.779523,46.246765,74.43861,73.57695799999999,92.7008,101.190908,120.876001,160.937449,144.038039,16.143557,17.110521,21.265744,21.438325,19.959965,44.941813,33.384686,46.278915999999995,54.811170999999995,68.374842,110.38048,99.303903,94.206623,111.83796299999999,144.930081,153.769634
PF3D7_1002600,1.234034,1.2436,0.38936,1.298547,0.675281,1.498148,1.7687279999999999,2.7245790000000003,2.0849349999999998,2.161149,6.785382000000001,8.123529,8.064677,9.549881,12.79832,11.382496000000002,0.907718,1.0767959999999999,1.24025,0.810305,0.991209,2.4090599999999998,1.671713,2.534303,2.194969,2.840916,8.090602,10.125027000000001,10.459548,10.329472,10.103928,9.869384,1.3515620000000002,2.0476229999999997,1.516529,1.0805879999999999,2.05883,2.482805,1.784558,2.869863,2.08886,3.072959,5.415764,6.662964,10.075857000000001,8.684197,6.14037,8.337096,1.80466,0.8772969999999999,0.9215129999999999,1.9474080000000002,1.613266,1.043013,4.463480000000001,1.287193,3.392554,3.111418,8.462342,9.024951,9.670732000000001,7.8043190000000005,7.784553,13.739719000000001
PF3D7_1002700,5.958307,4.038512,8.837249,12.012605,23.668244,11.632433,9.896289999999999,10.425879,7.865892999999999,6.604182000000001,9.246262,9.183033,9.588678,13.442517,38.080458,42.923968,5.656942,7.165369,9.003308,11.845775999999999,12.324738,16.857808,11.420212,11.092286999999999,9.750446,7.755481,7.193353999999999,8.628888,10.665792999999999,12.631648,34.780136999999996,41.075757,3.3389839999999995,9.842474000000001,13.204069,12.180206,14.374869,15.735185000000001,11.271224,11.650003,8.355285,7.996465,7.399806,6.901358999999999,12.467533,13.076355,23.543174,34.525467,3.582733,7.658855,10.008496000000001,15.392076000000001,11.361969,24.260295000000003,17.25702,13.744341,11.423085,8.416300999999999,10.218445,9.945999,12.92404,12.023157000000001,31.420140000000004,106.443147
PF3D7_1002800,2.157254,1.221262,0.9813440000000001,1.629556,2.5329770000000003,1.411785,0.8581340000000001,1.603535,1.141376,1.364408,3.361397,4.4296940000000005,4.340844000000001,5.273548,16.542038,15.234931,1.857107,2.2133380000000002,1.4982799999999998,1.25394,1.051982,2.3669439999999997,1.217742,1.4202270000000001,1.637661,1.6971669999999999,3.488322,4.268883,5.741247,5.425555,12.886903,12.562952000000001,1.071441,2.251486,2.443005,1.423793,2.047414,2.0539389999999997,1.346429,1.7744970000000002,1.27705,1.9968569999999999,2.044981,2.588511,5.515679,5.045109,8.405954,12.656554,1.652177,1.546437,1.798213,1.870626,1.311699,2.9512,2.658865,1.166369,1.961396,2.091622,2.859794,4.219539,5.10059,3.997584,10.810697,34.156381
PF3D7_1002900,124.700243,64.065831,240.00373100000002,110.048177,274.18505899999997,82.226361,128.852116,71.365904,77.10458,47.293820000000004,53.243978000000006,50.569984999999996,53.56058,66.724479,283.639312,355.330651,132.435361,138.79994,97.515075,109.10932,147.35791899999998,127.30410400000001,88.33409499999999,91.578379,78.982428,55.338577,39.988474,47.429358,48.18905,72.323555,278.07993999999997,319.53675400000003,49.433751,117.83478899999999,128.259298,114.374679,104.483039,109.62778,84.878109,80.443794,77.692373,60.289320999999994,45.212952,43.38026,53.596467000000004,69.967804,183.14305900000002,267.347054,60.201786,177.590869,106.80736999999999,117.17675200000001,90.98334,287.992684,115.19568600000001,225.935192,70.703858,66.963408,55.334063,53.964565,53.072479,65.817803,231.82598900000002,108.25501399999999
PF3D7_1003000,1.590324,1.255296,0.36243600000000004,1.079326,0.5143399999999999,0.468416,0.259777,0.801687,1.002281,1.597566,3.2694490000000003,3.1383970000000003,1.8514439999999999,2.508786,5.214665,6.546704,1.3513469999999999,3.228173,1.72853,0.927816,0.5030720000000001,1.024635,0.43555900000000003,0.756627,1.351437,1.6937970000000002,3.001586,2.782076,2.387786,2.098402,3.4175400000000002,5.493759,1.612201,3.054297,1.887475,0.8617940000000001,1.034593,0.671383,0.29681,1.227527,1.132654,1.8782259999999997,2.715843,2.495448,2.6352740000000003,2.710745,2.732558,5.049017,2.378155,1.036534,1.3510309999999999,1.455838,0.863135,0.5223869999999999,1.050891,0.707689,2.113341,2.263953,3.208383,3.214689,3.5427760000000004,2.639262,4.837098999999999,14.739648
PF3D7_1003100,23.002164,22.471432,9.900755,13.758237,25.637963,20.738589,27.176288,40.279235,38.697629,36.168502000000004,52.829634999999996,80.305231,120.924877,171.996154,158.684841,212.56238900000002,21.104153,24.017645,13.885318,17.238971,30.201664,23.763907999999997,33.312032,32.925357,40.3607,44.885346000000006,62.899292,83.621092,145.11611299999998,175.85863,178.59179699999999,172.910318,27.019446999999996,20.935242000000002,22.724254000000002,23.357498,24.146848000000002,25.961477,38.969695,38.357253,35.358076000000004,49.043467,59.64498199999999,67.381052,118.83071000000001,121.043623,104.106316,151.398766,36.953992,22.638692000000002,31.562547,24.77854,20.83344,45.540026,45.268119,47.715457,49.420788,44.245038,55.615252000000005,80.04748000000001,119.35428700000001,102.50710699999999,102.971473,62.791439000000004
PF3D7_1003200,6.445113,3.441557,2.6741,3.481037,4.871283999999999,2.850904,5.978423,5.3653260000000005,5.311072,6.426975,13.111022,18.297807000000002,25.992299,28.27008,44.712439,39.580765,3.883117,3.09497,1.776845,2.761238,3.611394,4.789346,4.480937,4.434416000000001,6.418979,7.380033999999999,16.947665,24.911927,28.153333,31.398836,39.784464,37.174206,2.706363,5.403345,4.336325,3.716672,4.204152,3.345987,4.519254,4.618442,5.890813,8.556408,10.937617,15.461088,24.087641,26.339821,35.708816999999996,38.393664,3.5257709999999998,4.102417,3.624843,4.255792,2.688339,5.2007010000000005,7.559767,5.547073999999999,7.209977,9.410071,13.291139000000001,20.009954999999998,19.118129,24.176593,35.808546,35.920666
PF3D7_1003300,90.265187,21.393725,55.420007999999996,62.164694,164.735739,64.94720600000001,73.853628,84.805172,71.371989,86.389205,118.563796,117.17715700000001,75.19377,74.855714,176.372978,174.727265,97.56200600000001,43.63397,47.360183,49.927358,57.363741000000005,98.127252,68.380368,72.172191,87.871236,90.777113,107.902226,120.137221,87.409856,76.79173,188.79443899999998,158.889341,35.173087,57.09839399999999,70.484951,68.759682,59.605465,87.430448,71.20474399999999,86.654274,65.35374300000001,90.82274,104.229995,112.510143,107.64623600000002,88.022975,186.92983,191.193007,53.712193000000006,42.303258,57.397957999999996,76.555137,67.100382,188.20375900000002,113.304276,107.16086999999999,98.77188100000001,95.37582900000001,120.62048700000001,110.66791299999998,98.538903,87.931618,236.27653700000002,178.669272
PF3D7_1003400,6.1582870000000005,1.7206689999999998,1.584211,1.591365,2.5513689999999998,0.8782639999999999,0.948018,1.362919,1.37566,2.006321,5.363708,4.544589,2.680523,3.404178,8.282374,10.695777,6.708063,3.2782970000000002,1.9508169999999998,1.6660540000000001,1.017722,1.417335,1.0272629999999998,1.081969,1.833927,2.585208,3.873903,3.920693,3.4391510000000003,3.481074,6.430944,9.101146,3.611763,3.188135,2.517859,1.656497,1.561709,1.337467,0.938068,1.3913209999999998,1.509055,2.926945,4.128122,3.607334,3.790724,3.8959839999999994,5.085001999999999,9.702869,5.276175,2.962087,2.0878520000000003,2.3632619999999998,1.2343620000000002,2.212764,1.624766,1.6613529999999999,2.325666,3.503794,5.1046309999999995,4.178579,4.5469610000000005,3.915671,9.106705,29.064579
PF3D7_1003500,1710.3669300000001,2288.019936,3837.3921649999997,3285.012412,3653.82666,3427.663654,4892.349593999999,3672.9442799999997,4734.164109,4397.690275999999,4106.457436,4267.0369789999995,4139.418341,4001.4575090000003,3730.368579,3447.1290369999997,1961.7960469999998,2083.606097,2467.540704,3726.548677,4530.538450999999,3473.702389,4085.576232,3966.9877770000003,4073.778833,4425.841004999999,4286.848076,4195.4346,4023.518281,4308.933362,3922.060751,3452.1497170000002,1974.319131,2447.6076399999997,3141.762424,3706.215326,3231.749784,3561.9858189999995,3717.68942,3643.320713,4523.466435,4634.2823149999995,4178.378497,3932.395609,3986.585599,4582.174124,3727.1556560000004,3813.423643,1498.240554,3407.4875799999995,2850.4243109999998,3159.645066,3495.2953420000003,3842.3518520000002,3362.507022,4681.237502,3851.3071170000003,4634.66918,4245.034205,4108.598656,4151.9327299999995,4507.057833,3803.772118,1507.153972
PF3D7_1003600,1439.776651,134.656622,173.53366699999998,49.723969,87.983908,15.052893,20.053433,12.839881,13.116189000000002,29.766901,92.302934,113.68058799999999,117.001883,108.16053799999999,235.55615899999998,322.459722,1166.399686,191.478001,93.030038,63.63940699999999,41.686271000000005,27.239744,14.2171,14.206088000000001,12.316367,35.007216,91.72531,103.94110500000001,101.46891600000001,116.57394599999999,212.971646,292.377297,500.468138,213.10307799999998,90.98954499999999,66.607171,30.57185,23.859576999999998,12.018424000000001,13.289893,14.942707,42.69041,85.129372,129.60188300000002,110.46323600000001,136.61417600000001,310.435551,346.50071099999997,451.918086,267.856149,77.887194,60.937160999999996,26.190711999999998,64.929424,19.279814000000002,28.140774,18.568613,59.510006999999995,125.84730800000001,141.76059899999998,131.30213999999998,135.549556,426.158675,428.17795099999995
PF3D7_1003700,7.964824,7.411148,7.257735,8.470385,10.819,5.498362,5.156199,6.072734,4.229682,4.321603,8.900413,8.297789999999999,7.453002000000001,9.429056,18.87033,16.560314,6.808714999999999,10.45659,6.800746000000001,7.666371000000001,6.1146199999999995,6.704973,4.919612,5.577508,6.028975,5.17927,7.662063000000001,8.549109,8.771661,10.9803,16.146289000000003,14.411302,5.492282,11.190886,7.992464999999999,7.986383999999999,7.604398,6.774064999999999,5.266375,6.185215,4.765283999999999,4.632393,5.520047,6.140788,8.427603,10.339313,11.076189999999999,14.388022,6.864158,9.175372,7.778179,8.429129,5.550573,10.320936999999999,8.284833,6.381818,5.123931,6.148348,7.080408,9.005118,11.331157000000001,10.361884,14.505783,23.922024
PF3D7_1003800,30.451686,46.13839,76.501636,89.466278,122.72358200000001,85.038122,89.592711,85.648379,79.44474100000001,78.354784,95.13755400000001,89.40160300000001,86.80962099999999,90.002531,103.279966,89.590014,29.425906,57.755761,69.931078,87.987957,97.523282,97.195695,89.28165,89.31660600000001,92.447253,90.756489,93.408886,97.30269799999999,102.2891,99.754712,98.619502,83.292456,26.630158,61.93283100000001,78.90270600000001,93.618623,93.219891,88.165525,87.398439,86.622185,86.76595999999999,86.134984,83.285198,79.091178,100.24424499999999,96.53997700000001,88.46822,96.660125,28.161615,64.97739200000001,75.446106,100.785326,88.67811999999999,123.278531,102.12387700000001,107.789419,92.669296,90.622086,91.72089799999999,97.629102,99.967483,94.432734,100.17936800000001,104.07673100000001
PF3D7_1004000,1199.134034,828.611888,2047.2028010000001,1132.3374720000002,1877.743846,1357.3653869999998,2708.011255,1461.833557,2402.500999,2249.591142,1689.148425,1774.083541,2352.61274,2025.225463,2778.45827,2608.206321,1228.836112,784.698204,1063.1093039999998,1278.994981,2040.2461460000002,1224.08171,1654.567779,1644.222813,1947.2548010000003,2179.944691,1748.82585,1804.729136,1776.439177,2296.403015,2934.712221,2715.6635920000003,881.8142539999999,906.1306199999999,946.912457,1223.624105,1175.5005099999998,1334.5933539999999,1388.2251019999999,1443.185525,2563.633272,2244.238836,1848.545936,1974.301723,1744.21627,2484.7011,3507.895247,2766.1752899999997,760.099657,1453.866329,1017.4740960000001,1082.820195,1311.3868630000002,1974.3186030000002,1276.620542,2486.490089,1614.840717,2269.9519,1749.391457,1790.771507,1672.453606,2311.788397,3140.8328260000003,1077.696974
PF3D7_1004100,3.037627,5.626097,2.191712,3.9822879999999996,2.274326,1.883255,1.160619,1.440005,0.954916,0.790354,1.6547599999999998,1.790668,0.608178,0.552532,0.731223,0.505229,2.812207,9.440297,4.76385,3.127567,1.868384,2.3745220000000002,1.259102,1.861155,1.3896469999999999,0.848234,1.3086360000000001,1.103138,0.604092,0.46098100000000003,0.607429,0.423259,2.768771,7.911583,5.335380000000001,3.430878,2.851914,2.893424,1.2013610000000001,1.926771,0.8725360000000001,1.101522,1.358963,1.036997,1.559411,1.292233,0.9931639999999999,1.090589,3.070805,5.058665,4.173196,3.8400849999999997,2.387489,2.170019,2.311038,1.745322,1.387241,1.3339940000000001,1.701339,1.685562,2.464546,2.270604,2.3302970000000003,3.61611
PF3D7_1004200,5.452932,2.7700709999999997,2.910762,4.171131,7.132178999999999,4.067641,5.218568,8.748004,8.788347,9.230994,17.153997,20.307716,20.835668,28.337975,58.757214000000005,62.247152,5.308942,4.771693,3.651207,4.024337999999999,3.934333,6.547346,5.017827,8.800522,11.8391,12.013544,18.706858999999998,21.511805,25.908557000000002,31.045788,51.056546000000004,58.421934,3.824822,5.414582,4.9157150000000005,4.278162,5.9014169999999995,6.806894000000001,6.136272,10.365316,9.121685000000001,12.191347,13.82085,14.139261999999999,26.572309000000004,30.242216,34.439127,50.610405,5.078594,4.622893,4.178052,5.3476360000000005,4.206022,9.295167,10.025477,11.149345,12.872100999999999,13.564136999999999,17.997062,22.72542,24.994211,23.565626,42.550567,73.15339499999999
PF3D7_1004300,279.124022,264.05784500000004,313.38399,289.732793,363.167037,233.42718100000002,215.61956099999998,187.835299,163.97462,135.666911,123.953428,119.308421,116.807965,132.553205,158.87753700000002,160.81703000000002,284.396161,298.379815,265.283918,296.753446,267.695569,242.26235699999998,214.06240099999997,200.18870900000002,176.617602,148.215468,118.524932,115.414599,132.56606000000002,144.973165,152.10063300000002,153.550391,217.430835,302.41587400000003,291.707448,283.859992,279.104256,244.716025,209.636478,186.404065,165.001955,148.112238,121.988482,102.618895,145.898616,159.472202,150.456573,176.763687,218.87502400000002,304.20564,284.346738,292.72915,255.915537,336.737463,246.178831,240.764914,182.087673,164.24821,129.110295,130.80035800000002,163.533515,170.82996699999998,189.293281,584.967382
PF3D7_1004400,43.813455,33.058558000000005,41.197154,67.383344,122.586951,103.558275,136.261787,146.01035900000002,162.908229,195.13480900000002,257.76664900000003,268.767693,303.95322999999996,295.559957,273.824904,233.35704700000002,35.849967,31.586858000000003,38.136928000000005,69.97871500000001,106.68203799999999,110.280387,130.22206699999998,151.791924,180.082588,228.69976400000002,274.680863,298.917116,347.45685,335.216198,267.644029,214.23109399999998,37.316021,36.636809,46.39949,73.630462,96.609402,107.78606599999999,129.01986499999998,150.44421599999998,165.475551,214.282433,216.96617,245.76892999999998,352.191983,341.325153,285.12984500000005,287.91398300000003,37.241837,48.186349,51.316033000000004,71.18303900000001,86.606787,152.151837,138.258451,180.911791,183.59108600000002,220.21039700000003,247.739557,289.048611,340.42731000000003,327.805794,298.927993,662.295963
PF3D7_1004500,3.140029,2.118161,1.039641,2.89148,2.9548900000000002,4.949345,4.634291999999999,7.141775999999999,5.97382,8.520062,16.055808,18.019803,15.863679000000001,19.087331,33.303974,34.455554,2.987918,4.447101,5.517124,2.689836,2.613836,7.18417,4.6057760000000005,5.883196,6.4942839999999995,8.720429,13.400360999999998,15.157872,19.901967000000003,19.442264,24.711541,27.505869,3.091119,5.889634,6.4843589999999995,3.447314,7.126575999999999,6.43508,5.420125,8.796287,6.101113,8.45172,13.561644,14.154575,22.109985,18.007213,19.904067,22.887954,5.085013,2.5171330000000003,5.660666,4.660632,5.521789,3.510583,10.807317999999999,3.004641,11.310666000000001,10.180732,20.554476,18.501884,20.300102,16.282961,28.677051000000002,32.517265
PF3D7_1004600,1.9392880000000001,1.06756,0.711704,1.1034899999999999,1.439899,1.019091,0.642922,1.368096,1.374113,1.622709,2.8309509999999998,3.321794,1.933935,2.4967669999999997,5.9975830000000006,8.917555,1.9118419999999998,1.9429299999999998,1.260733,1.1483709999999998,0.8866459999999999,1.335236,0.641288,1.619042,1.7576169999999998,1.9443409999999999,2.796805,2.529431,2.814187,2.622424,4.718661,6.864355000000001,1.463193,2.105357,1.4689649999999999,1.249588,1.345702,1.31806,0.803161,1.6465919999999998,1.445524,2.2192939999999997,2.54601,2.3469889999999998,3.3632470000000003,3.89866,3.955145,7.613008,2.087096,1.443692,0.982358,0.898863,1.201517,1.605809,1.410304,1.510913,2.705735,2.4773959999999997,3.001791,3.334868,3.4082440000000003,3.99839,6.632511999999999,24.594267000000002
PF3D7_1004700,3.7055050000000005,1.655484,1.403707,1.8060779999999999,3.8197160000000006,2.7161020000000002,3.516729,4.207973,4.375004,4.455127,8.427706,7.99925,14.567692000000001,15.720672,26.648139,32.246519,3.5336410000000003,2.5836360000000003,2.164056,1.6886439999999998,1.776114,2.213178,2.869243,3.8311889999999997,5.671861,5.996186,7.474049000000001,10.081485,13.301917000000001,16.82801,26.302578000000004,28.919538,2.7337580000000004,1.787852,2.710671,1.884954,3.255629,2.425632,4.30087,4.504926,4.238849,6.234772,5.95565,8.84116,9.635525,14.360114999999999,20.134404999999997,19.601213,4.124418,3.159337,1.197634,2.900434,2.645334,5.125597,3.755923,7.2709220000000006,4.465615000000001,5.239512,8.979444,8.782167999999999,9.037489,12.899264,22.3474,19.624257
PF3D7_1004800,12.14587,3.4223230000000004,5.362222,6.309731,12.956673,8.298166,17.494269,20.857257,19.756897,20.553417,39.495107,37.569092,43.94919,41.958096999999995,69.235597,73.773431,8.069824,4.452543,5.8608970000000005,7.203463,8.208664,11.601697,14.665134,20.737437,24.174685999999998,27.409178999999998,36.592377,39.985725,41.404278999999995,45.801758,63.69814100000001,66.882761,7.48075,7.561157000000001,6.841079,6.233992,8.823405000000001,11.089627,13.580822,20.66414,20.250557,26.468595,29.313681,36.308388,34.112245,47.205517,61.026639,62.567036,7.035563000000001,7.008808,4.273623000000001,7.9410240000000005,10.898852,17.16514,16.027587,30.193002000000003,21.321355,23.897748999999997,34.353052000000005,36.798819,36.515052000000004,37.192525,67.25904799999999,54.557835
PF3D7_1004900,11.346741999999999,5.812115,3.943227,6.30507,6.988161,6.150176,11.851986,10.540059,11.636484,11.459503999999999,20.261932,28.782201,54.761873,61.22256899999999,77.570573,87.00976700000001,7.093969,6.578692,7.167542,5.37656,7.77342,7.0173630000000005,10.226302,10.637141,13.519274,15.9081,23.891076,35.537379,48.546421,64.524721,79.079126,81.974418,9.288901,8.354722,6.908222,7.413816000000001,6.796274,9.249669,9.567388000000001,12.218842,14.734829000000001,17.286491,18.387009,26.402248999999998,44.603812,47.163595,69.155048,68.450026,7.6875919999999995,8.471163,4.619896,7.605359,5.449889,13.167226000000001,12.325523,13.364232000000001,15.592317999999999,14.97362,22.256199,29.722615,37.607597999999996,40.666906,65.684895,62.754549
PF3D7_1005000,11.505417999999999,6.36522,7.478921000000001,9.445203,13.572635,6.2137720000000005,5.124144,4.4443410000000005,3.537845,2.4476080000000002,5.6963610000000005,6.1586110000000005,4.194193,4.646045,12.350294,8.942903999999999,10.136405,12.281925,10.232629,9.080705,7.769111,8.377212,4.946383999999999,4.544211,3.5602419999999997,3.1389169999999997,5.313212,4.647582,5.046821,5.3785419999999995,9.695342,7.635609,4.076896,13.35999,11.967647999999999,8.852881,8.422627,7.667521000000001,4.6095180000000004,5.415992,2.440982,3.8907800000000003,4.0518,4.333583999999999,4.540057,5.072061,7.621003999999999,8.892759,5.63253,11.690974,9.196896,11.270423,7.895653,13.305485999999998,7.255563,5.376491000000001,4.198551999999999,3.970447,5.28995,5.216984,4.563345,5.2847029999999995,9.463576,13.217296
PF3D7_1005100,27.99973,26.558909999999997,19.652065,31.311151000000002,33.381882,22.802188,16.184982,17.742335,12.680711,12.125592,20.893601,21.094867,11.673160000000001,11.624767,19.577704999999998,13.982764999999999,26.334112,47.305403999999996,34.783577,27.295340999999997,23.922628,31.778038000000002,18.843058,18.088352,16.86765,15.750055999999999,17.498806,18.469432,16.537833,13.025802,15.027441,10.207556,18.884885,49.323322,41.201485,31.507271999999997,31.454782,30.663876000000002,18.638306,20.025257,13.686497,14.998045999999999,15.625119,15.780560000000001,17.107333999999998,14.018603,14.246507999999999,16.655116,25.882514,32.657059000000004,32.326214,37.835637,24.716174,29.715158000000002,32.060028,18.953687,19.359451999999997,16.697779999999998,22.333356,18.987742,18.62174,13.921458,21.255879999999998,42.960252000000004
PF3D7_1005500,20.616032,13.466821,19.734104000000002,24.757366,50.619401,31.496483,39.889793,45.258464000000004,45.769339,46.206771,61.589929000000005,69.087177,75.964621,93.6229,170.21762900000002,169.801656,19.771627,19.098262,16.513832999999998,23.919266,34.033097,39.636503999999995,37.43225,46.547523999999996,53.448454000000005,53.264692000000004,63.17006800000001,72.30811800000001,87.328337,105.327106,163.88622,164.835628,14.974812,20.678789000000002,22.888835,25.845402,34.749762,37.369855,35.036976,46.621834,48.087485,52.997465000000005,53.67694,54.61796700000001,86.814479,104.029972,124.828607,160.656731,17.361091000000002,22.209532,17.655254,28.340604,28.519051,62.162406999999995,48.805490999999996,64.385512,52.212657,56.960868000000005,63.352977,73.013036,82.25844599999999,94.65036500000001,141.966599,184.98585400000002
PF3D7_1005600,32.324098,37.469691999999995,65.691994,64.728107,105.764544,47.760962,52.758247,41.141963,38.854834999999994,38.27583,50.034276,52.342044,36.617534,38.998401,70.82387299999999,60.874827,28.510984999999998,51.398108,57.131839,62.726583,63.921603000000005,64.91734,47.757106,47.24607,47.023481,45.368579,48.601544,48.784988,45.320039,46.840187,64.41238299999999,50.447272,19.685582999999998,49.623059000000005,63.158143,65.022248,62.385180000000005,58.598107999999996,41.863997999999995,42.596502,45.580752000000004,45.297383,41.130883000000004,39.125336,45.832209000000006,50.305725,60.862473,67.924144,21.530089999999998,52.860943999999996,54.428194999999995,68.24950799999999,55.220934,103.321825,58.719823999999996,69.536074,49.939638,46.455626,46.417867,48.131844,49.144422999999996,47.209364,77.104883,151.168994
PF3D7_1005700,1.272714,0.433258,0.444154,0.643814,1.182609,0.659674,0.396158,0.5628529999999999,0.473684,0.567754,1.8338889999999999,1.7041990000000002,2.325318,2.275571,4.601749,5.230074,1.235924,0.9444290000000001,0.749307,0.491233,0.509826,0.8329290000000001,0.47807200000000005,0.497457,0.549721,0.522098,1.19726,1.484377,2.243134,2.829482,4.508497,4.367290000000001,0.936033,1.084811,0.8721129999999999,0.488856,0.8187479999999999,0.8566229999999999,0.47070500000000004,0.639155,0.652826,0.720866,1.032311,1.49645,2.385011,2.240624,3.2064340000000002,4.817659,0.869134,0.7026640000000001,0.68386,1.191622,0.392559,0.869132,1.056174,0.724646,0.913798,1.125802,1.504475,1.8520720000000002,2.0550490000000003,1.658668,3.670429,7.658339999999999
