ORF,AA1301_FUP,AA1302_FUP,AA1303_FUP,AA1304_FUP,AA1305_FUP,AA1306_FUP,AA1307_FUP,AA1308_FUP,AA1309_FUP,AA1310_FUP,AA1311_FUP,AA1312_FUP,AA1313_FUP,AA1314_FUP,AA1315_FUP,AA1316_FUP,AA1701_FUP,AA1702_FUP,AA1703_FUP,AA1704_FUP,AA1705_FUP,AA1706_FUP,AA1707_FUP,AA1708_FUP,AA1709_FUP,AA1710_FUP,AA1711_FUP,AA1712_FUP,AA1713_FUP,AA1714_FUP,AA1715_FUP,AA1716_FUP,AS1801_FUP,AS1802_FUP,AS1803_FUP,AS1804_FUP,AS1805_FUP,AS1806_FUP,AS1807_FUP,AS1808_FUP,AS1809_FUP,AS1810_FUP,AS1811_FUP,AS1812_FUP,AS1813_FUP,AS1814_FUP,AS1815_FUP,AS1816_FUP,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_0831300,1.127884,1.241314,1.089958,1.6849290000000001,1.190708,2.3171630000000003,2.384824,4.5431099999999995,8.830814,21.766339000000002,31.163262,45.124756,42.092906,58.385858,49.492548,40.825086999999996,0.982397,1.029216,1.035059,1.433706,2.0711310000000003,2.489257,2.354765,5.7135940000000005,11.155168,24.659802,33.393683,49.065936,66.38514,51.994256,39.679534999999994,40.299799,0.982243,1.249795,1.278326,1.8039150000000002,1.79699,1.933847,2.055673,4.538768,13.045527,19.447758,28.507929999999998,31.12242,40.908685999999996,55.682543,48.645286999999996,56.018177,1.288087,1.267039,1.794721,2.8228560000000003,1.7562799999999998,2.464842,3.781392,5.296251,16.076989,24.995119,29.357362,39.401662,41.030471,57.945115,60.156293000000005,66.626579
PF3D7_0831400,2.683252,1.780157,3.8354129999999995,5.685855999999999,3.806144,5.421397,6.177318,29.200478000000004,152.065606,553.729961,750.363459,977.816456,505.838177,133.49136299999998,82.43130699999999,52.49488,1.019957,2.098898,3.2390630000000002,5.365755,4.2693650000000005,5.952185,7.3554059999999994,46.041864000000004,277.397618,695.761124,847.015192,885.9059970000001,571.608498,89.15472199999999,52.582025,43.266298,1.009548,2.277552,2.323881,4.5508809999999995,4.764425,4.582261,3.492308,30.554090999999996,251.20395,415.745798,606.283202,607.7636679999999,466.21029699999997,255.29881899999998,213.16103999999999,178.64273400000002,1.468824,2.861221,2.430771,5.4232190000000005,4.64958,5.561719,6.93168,30.217191999999997,217.12086000000002,423.764466,648.762843,743.575687,497.58933099999996,247.49509,217.482881,187.664828
PF3D7_0831500,1132.8284449999999,681.586715,428.11922000000004,391.128723,387.26696200000004,278.318749,227.595322,167.518506,344.772719,368.638297,289.473642,334.32781800000004,115.473074,50.454778999999995,55.666546,44.922553,1079.821876,507.50332099999997,487.188839,355.415139,294.694838,221.40542599999998,178.198206,155.775892,321.942695,349.498811,247.70137999999997,193.90805500000002,104.04799399999999,44.904579999999996,43.510090999999996,46.074306,956.0017130000001,510.50199100000003,501.63025300000004,439.403183,333.446423,260.85954399999997,229.91529,186.924116,373.239643,376.554204,293.361018,253.438113,176.689671,163.689008,153.925874,158.79090300000001,1019.3207199999999,618.237566,472.19362699999994,510.54456100000004,351.73245,237.326141,200.361425,173.038755,301.5559,357.85129700000005,324.16103,259.67668399999997,161.75496,140.072218,150.737309,186.98626000000002
PF3D7_0831600,2.6809580000000004,1.505307,1.270031,0.935465,0.404527,0.518926,0.344524,0.46872700000000006,0.849347,1.07467,1.278622,1.384898,2.255614,36.525286,136.740011,220.287288,2.684217,1.40254,1.206084,0.903708,0.849988,0.499651,0.38955100000000004,0.358012,0.6107630000000001,0.997624,0.8954979999999999,1.425993,2.751372,52.669093999999994,183.116411,308.033323,2.9585209999999997,2.496411,0.97726,1.69808,1.0156450000000001,0.360543,0.712584,0.43790500000000004,0.7911100000000001,1.172296,1.131805,1.4655850000000001,1.8695439999999999,37.455103,78.38994100000001,68.837259,3.486929,2.351313,1.350533,1.216646,0.8796450000000001,0.622638,0.60273,0.346538,1.06281,1.371876,1.199458,1.8145779999999998,2.4398779999999998,14.623969,41.58859,87.239072
PF3D7_0831700,1479.29442,2423.702321,2627.9445960000003,3075.6368030000003,3442.5769259999997,3822.6135340000005,3817.318348,1450.946534,1102.095965,1194.03378,1533.311726,1590.78704,1887.342561,573.8690839999999,329.252399,259.269658,1385.732244,2308.19584,2352.5638120000003,3041.328682,3081.530414,3633.458772,3719.7851049999995,1360.867042,972.382996,1154.173434,1797.7616460000002,1888.7721620000002,1676.539946,420.862654,228.755315,178.17936799999998,1338.447711,2138.488107,2676.8159370000003,2984.310907,3284.055834,3504.46168,3434.1329600000004,1638.348737,1467.587233,1284.3980119999999,1512.111455,1692.806531,1830.66705,1296.61989,1147.096098,972.902541,1244.4981619999999,2331.803146,2432.513339,3358.914382,3330.859304,3705.0421509999996,3792.0252119999996,2024.186372,1428.942262,1141.1372800000001,1403.169707,1784.987199,1815.8835199999999,1467.688412,1153.107352,906.632117
PF3D7_0831750,1.623936,5.122932,5.718071,5.185167,4.934858999999999,2.610559,2.850711,2.543501,2.492371,4.179442,3.6643160000000004,7.9391940000000005,3.3763589999999994,3.404786,3.059641,3.030964,1.621781,4.147746,5.540399,4.199495,3.226471,3.4779269999999998,1.634133,3.4587269999999997,1.637317,3.898825,4.125995,6.848271,4.241493,2.7093700000000003,1.932527,2.3484380000000002,3.247546,6.092997,4.671309,5.469175,5.76711,2.328707,3.029305,3.69446,6.6182240000000006,4.309725,4.106769,3.6870410000000002,2.017548,11.251648,12.523598,6.606283,1.220991,6.993461999999999,7.833264999999999,9.298778,3.859314,3.706299,2.276984,4.593915,8.341814,3.803147,3.180935,3.645553,2.8456,9.064679,10.043486,10.010124000000001
PF3D7_0831800,7426.6674459999995,7026.30712,8441.709953,10411.521665,12545.306768999999,16321.571378,19355.481683,27673.344967,10844.452941,4039.559847,3301.482401,865.9368699999999,545.4296429999999,51.384153000000005,30.809532,35.610534,7562.474845999999,5751.7028,10684.655818000001,9101.979256999999,13563.265838,16347.557487,19430.509183000002,24177.485828999997,5329.147739999999,3036.259871,1585.3748039999998,819.69168,322.268306,25.105125,18.337385,25.407312,7302.333014,7945.715997,8673.740788,7217.730046,13514.376837,13842.227802000001,19632.159916999997,28717.163236,4551.991588,4063.158882,3378.9119060000003,2005.5409510000002,659.40489,231.06642200000002,271.47449900000004,153.18326100000002,8090.447965,7533.186436,10863.260315000001,6613.3661329999995,12059.018812,15766.422980000001,19417.082565,29519.311447000004,7086.361868999999,5841.924746,3764.561521,2061.1171510000004,785.577203,191.01443,161.213884,188.56712199999998
PF3D7_0831900,3.9544099999999998,5.997793,18.86054,28.863353000000004,51.195724,78.826751,115.69277199999999,201.527107,189.804421,152.760329,138.078399,89.57472800000001,49.248678999999996,8.749156,6.097383,4.604877,4.111883,6.523872,22.014485999999998,32.643646000000004,66.375584,88.432254,131.719076,225.06055899999998,182.501508,171.56209099999998,106.22068200000001,91.654809,50.471846,6.320994000000001,2.95443,2.866676,4.924081,7.574877000000001,18.252319,30.173071999999998,58.757420999999994,77.688715,123.07481200000001,191.760467,163.598194,154.471822,136.276216,105.125464,55.046965,33.186865999999995,22.941043,20.365242000000002,5.251876,7.638775999999999,23.624779,36.895798,58.134221,90.364192,106.79860900000001,203.76918899999998,240.64601299999998,197.559957,135.758702,103.288709,62.121182999999995,27.398604,22.503763,21.903873
PF3D7_0832200.1,0.0,1.007342,4.561730000000001,6.814829,0.0,10.30054,23.039376,26.434375,62.903878000000006,43.928956,34.546709,15.521854999999999,8.264557,0.0,0.0,0.0,0.0,1.204172,0.0,0.0,0.0,0.0,19.446164000000003,27.015963,38.308682,75.893148,47.259021999999995,9.413428,0.000168,2.561962,0.0,0.0,1.8204900000000002,0.0,0.0,0.0,6.440468,11.306343,7.122812,11.122808000000001,43.391915999999995,44.812439000000005,17.647520999999998,13.093974000000001,22.191223,0.0,0.00032,0.0,0.0,0.0,0.0,14.345598,12.349857,7.853747,17.12303,8.363317,9.655378,70.107777,45.233765000000005,16.533428,6.622285000000001,5.2863739999999995,0.0,0.0
PF3D7_0832200.2,2.251293,4.539137,6.371969,5.30841,20.2572,46.84855,67.86822,837.693708,1481.145518,1518.1974480000001,1002.6153640000001,650.166942,244.174868,46.601942,29.022199,18.771729,3.228585,4.3353779999999995,10.387371,11.970928,26.464674,61.881493000000006,83.262366,1034.361524,1855.685216,1608.795541,871.165761,510.69007,203.58318799999998,28.343207,14.933098999999999,13.648735999999998,0.0,9.645876,10.432274000000001,14.037526999999999,16.131909,33.313773,76.948853,725.714162,1705.030352,1477.74595,1002.9744609999999,736.5022769999999,406.128312,212.009912,157.909353,131.21672900000002,3.415049,5.764474,12.173715,0.0,9.317042,54.76396,74.781272,635.0958009999999,1535.432665,1503.3877699999998,1054.3994810000002,661.550932,339.979122,152.066597,132.180017,109.86466999999999
PF3D7_0833100,7.284163,0.625635,4.051394,0.378535,0.0,0.247821,0.27215700000000004,0.209035,0.0,0.49828100000000003,0.670632,0.189641,0.33408000000000004,0.026767000000000003,0.113352,0.193552,4.415562,2.7747990000000002,0.42812,0.49212100000000003,0.34723000000000004,0.063151,0.149288,0.159448,0.211431,0.141101,0.361584,0.187586,0.251162,0.116749,0.301879,0.171846,0.253558,0.343453,4.007998000000001,0.091047,0.08918,0.160444,1.7338490000000002,0.053733,0.09466799999999999,0.23421,0.215211,0.46306800000000004,0.32432300000000003,0.322191,0.181108,0.053136,0.0,0.145036,0.523184,0.307021,0.0,0.23199899999999998,0.07266,0.060737,0.20545100000000002,0.138521,0.692592,0.571079,0.36949899999999997,0.087576,0.11798900000000001,0.174421
PF3D7_0833300,540.736004,565.221228,460.115941,465.202334,441.51403899999997,490.211484,460.190052,415.445348,347.772968,296.06448900000004,207.035394,113.03589299999999,82.372361,17.540237,14.78496,15.21447,504.449678,512.309526,387.197612,467.399451,438.40109800000005,496.859366,499.501468,462.221843,378.093269,313.54308,183.137316,127.717848,78.786067,11.619188000000001,10.546899,11.297139,481.37644500000005,486.480223,423.80034900000004,474.628795,473.231823,479.451845,358.13597200000004,390.346619,338.49262799999997,329.857452,304.595393,221.199715,138.970124,60.032714,53.323423999999996,41.717445,429.054411,562.3592679999999,449.64074800000003,444.952349,448.485913,505.82907,488.48044000000004,478.09047999999996,508.865244,397.12548799999996,274.729117,187.634573,123.712128,51.454611,45.127541,39.368099
PF3D7_0833500,0.29194899999999996,0.101458,0.217443,0.623632,0.5473359999999999,1.096819,0.677049,1.2665309999999999,1.209825,1.025465,1.6385439999999998,2.050196,2.049296,4.19285,4.819771,5.215012000000001,0.146887,0.1422,0.302721,0.760514,0.6944899999999999,0.9853850000000001,0.9299069999999999,1.411054,1.328911,1.2880200000000002,2.035271,2.330754,2.546564,4.5994470000000005,4.911512,5.967078,0.6290020000000001,0.222983,0.248795,0.6461399999999999,0.851568,0.890134,0.758675,1.249179,0.785925,1.029582,1.724459,1.925156,2.2659849999999997,4.180432,4.1536610000000005,3.968499,0.27566199999999996,0.268466,0.390189,0.41334899999999997,0.853873,1.194512,0.88721,1.254042,1.460397,1.23193,2.121179,2.675605,2.449618,2.936577,2.822356,4.007872
PF3D7_0900100,0.45223599999999997,0.227177,0.27181700000000003,0.342376,0.167216,0.327219,0.337472,1.121443,1.170455,1.3097239999999999,2.474126,3.324732,3.4335760000000004,7.184680999999999,9.009518,10.056996,0.6629189999999999,0.32498299999999997,0.43112,0.327386,0.26448699999999997,0.332662,0.454899,1.189552,1.337231,1.7605380000000002,2.914524,4.076601999999999,4.82941,7.948302,8.810433999999999,11.344168,0.622845,0.501584,0.20691700000000002,0.34534000000000004,0.255684,0.384044,0.37456500000000004,0.756721,0.9576020000000001,1.082211,2.385278,2.694061,3.172841,6.149633000000001,6.4241589999999995,7.14999,0.740887,0.35596,0.315795,0.34073400000000004,0.494302,0.309001,0.363151,0.868584,1.290799,1.25565,2.586904,3.782179,3.8067800000000003,4.456496,5.007458,6.989342999999999
PF3D7_0900200,39.881279,71.363496,82.18367099999999,81.405858,59.859636,54.049089,37.53419,16.014223,5.688077,3.4958370000000003,2.3438779999999997,1.021356,0.785303,0.310093,1.1849299999999998,0.639944,41.500265999999996,59.079538,91.03011,71.841726,69.409707,47.153368,34.286505,14.596484,2.459421,2.561198,0.757554,0.664358,0.6518189999999999,0.424729,0.401779,0.750677,40.118628,83.551987,69.7566,72.366176,77.022968,54.849116,31.175995,19.812432,5.135904,4.334975,3.244148,2.706974,1.417643,1.962618,3.433664,2.6688389999999997,47.563311999999996,73.335571,110.961164,61.443977000000004,74.89073,53.145686,38.625913,21.896060000000002,8.254019,4.5056,2.983124,2.038159,1.692618,1.4580739999999999,1.8206490000000002,2.296325
PF3D7_0901700,0.311688,0.354128,1.7566669999999998,0.636645,0.497204,2.181834,2.893329,12.009736,38.222015,36.154202000000005,45.497043,60.454384,47.420206,68.996429,65.871077,52.97659399999999,0.198214,0.8675639999999999,1.5236450000000001,0.544715,1.8291389999999998,1.525465,2.72146,9.671205,31.390947999999998,43.698203,45.572451,49.042544,52.624590000000005,65.795537,65.833629,55.438681,0.962249,0.2256,1.3898190000000001,1.718882,2.270867,2.938112,2.875986,10.718636,21.266987,29.874963,44.57253,40.991690999999996,41.063253,58.053348,54.671614,66.04957399999999,0.495359,0.41193100000000005,0.820853,0.42213900000000004,2.747561,1.6473200000000001,3.161298,6.2163900000000005,17.92608,33.310659,41.965418,45.680043,49.306988,54.12953,61.008734,108.640638
PF3D7_0901800,1.506672,0.455157,0.0,0.120208,0.128496,0.5935189999999999,0.5412680000000001,7.092575,29.340135999999998,37.819243,43.106451,69.539653,32.385442,49.981753999999995,54.785689,40.435107,0.291885,0.637083,0.686796,0.5496449999999999,0.13816199999999998,0.403426,0.419091,8.816758,33.016728,37.522453999999996,41.07481,46.383252,44.263605,52.515429000000005,53.068358999999994,44.306841999999996,0.908695,0.17045,0.18346800000000002,0.0,0.42832299999999995,0.384328,0.6097640000000001,8.59764,20.553357000000002,32.862778999999996,38.117946,32.377098,30.779379,49.994587,50.676182,62.032717000000005,0.7701439999999999,0.165129,0.20729699999999998,0.320888,0.478541,0.744961,1.031377,3.6027199999999997,19.75636,32.870595,38.389692,40.951176000000004,33.736376,41.642696,54.69436999999999,89.46570799999999
PF3D7_0901900,2.342367,9.890526,18.487738,17.276152,21.496419,14.348126,9.523322,5.689815,6.975232000000001,3.834284,3.4565230000000002,3.197484,3.4465239999999997,2.356182,1.401047,1.3927770000000002,1.511554,10.170439,24.904572,21.371306,19.05774,12.601664,9.055806,4.253197,3.528708,3.493243,4.480983,3.632967,4.955635,1.7899669999999999,1.573431,1.6777389999999999,2.109944,13.001284,25.390325,23.808828,18.384749,15.005154000000001,13.790551999999998,6.613223,4.291682,4.664199,4.827495,4.462462,4.206814,3.424186,3.204538,2.3418669999999997,1.449175,10.540394000000001,23.319454999999998,16.896482000000002,20.965965,13.858551,11.661217,5.0895019999999995,4.295229,4.585303,3.9708339999999995,4.51415,3.793655,3.0065169999999997,2.794464,4.349977
PF3D7_0902000,30.800233000000002,33.696113000000004,40.055834000000004,33.942263,23.306069,16.503397,9.522575,10.151154,15.611741,20.824341,23.251166,34.747182,19.776834,15.219559,10.329688,7.018901,32.941244,34.631264,42.890606,29.361804,22.48491,15.869110999999998,12.080428999999999,11.34572,14.917404999999999,22.546825,24.057733,25.616616,22.123047,12.122785,7.111130999999999,7.033510000000001,30.802108,37.878972,38.691909,33.671277,25.505669,16.938843,13.859952999999999,10.718136999999999,16.255919,19.965733,19.662271,19.357384,14.321268,30.224905,24.881895999999998,19.316727,32.447004,42.728401,41.179765,41.176621999999995,23.321977,17.90476,11.879254,9.620077,16.69691,21.404207999999997,19.666875,20.034024,15.343775,25.812921,26.878632,26.431084999999996
PF3D7_0902100,3.390982,1.6964720000000002,0.8455360000000001,0.405883,0.232684,0.31689,0.055416999999999994,0.086887,0.05979299999999999,0.25285799999999997,0.260669,0.49060200000000004,0.31611,4.063121,21.443693,54.55101,3.129509,1.006177,0.268278,0.337547,0.21919,0.279122,0.145647,0.094202,0.14163800000000001,0.11273299999999999,0.15809700000000002,0.43599399999999994,0.6007279999999999,5.572962,38.643729,97.383914,2.504255,1.7541810000000002,0.9534239999999999,0.20660100000000003,0.337771,0.28425900000000004,0.350554,0.133705,0.174507,0.245481,0.131801,0.061322,0.322128,4.950222,15.421859,33.857240000000004,2.8713599999999997,0.615366,0.166302,1.0458809999999998,0.501796,0.147463,0.287625,0.10634400000000001,0.130189,0.09841,0.219584,0.313741,0.491096,2.3260669999999997,8.894585000000001,22.21429
PF3D7_0902200,68.44055300000001,108.28613899999999,102.911511,90.846112,68.314427,58.126888,43.411907,73.814368,154.881821,189.236107,134.389251,99.02458,50.605855,27.618358,24.397665,20.160010999999997,67.017335,101.889167,111.021001,90.034101,71.007,61.653527000000004,45.804241,93.941051,159.14629,177.58057,105.65293799999999,81.40214,49.593658000000005,22.538676000000002,17.521169,16.048603,64.311516,102.461692,92.93109799999999,102.35302800000001,74.562343,62.38519300000001,48.739251,80.27564,182.314727,176.672772,123.925683,101.811132,56.612838,75.137622,62.671678,50.274846999999994,66.41100899999999,114.65016499999999,94.859125,125.68813300000001,73.282123,65.281284,49.237365999999994,65.91183199999999,157.06201299999998,180.09526499999998,127.54382700000001,91.012268,58.180994999999996,62.62524499999999,54.771991,55.231215
PF3D7_0902300,247.98872599999999,263.760449,249.752554,264.556654,244.051923,253.208808,219.558394,120.93724399999999,92.382808,71.135203,37.788687,23.925391,10.211616000000001,3.355175,2.857194,2.76516,253.959703,247.379144,256.77112400000004,254.43185699999998,240.818822,222.47527200000002,216.986428,96.38818,63.758639,50.536117,21.104942,12.85317,7.014887,1.331509,1.8391490000000001,2.273901,242.044085,249.950264,267.406196,270.79715,254.699906,236.958511,214.16735400000002,157.333253,143.293012,119.819957,64.380039,48.589778,25.6879,24.225724,19.299331,16.451942000000003,235.245802,262.750081,241.11702599999998,286.96756,241.691826,226.735038,219.494465,172.975957,159.304711,100.062984,62.582108,35.605019,18.13637,17.488554,15.127364000000002,14.930655999999999
PF3D7_0902500,217.37239100000002,128.108248,93.066807,88.751949,68.69521,58.400911,45.600568,13.858301,9.492575,5.958345,5.135097,3.077495,1.505606,0.889791,1.46759,2.229126,222.41350899999998,118.653025,101.654077,82.11489,69.251009,55.930176,41.367752,12.383097,7.5602800000000006,6.402519,2.573566,1.824811,1.107988,0.827782,1.22224,3.093737,224.79947,126.45178200000001,91.915977,91.667835,75.143608,62.185883,46.954297,18.681299,13.078927,12.388359,9.127303999999999,5.74591,3.314487,3.8462660000000004,3.8762779999999997,5.776730000000001,229.645604,134.48396699999998,96.503687,97.248991,70.94106,58.200215,45.099013,19.0169,17.487102,12.84249,7.605532000000001,4.853903,3.01097,2.556118,2.850518,4.083576
PF3D7_0902600.1,1.272561,0.7907069999999999,3.2935199999999996,4.484113,5.355605000000001,5.759529,5.811596,6.3273209999999995,6.883935000000001,6.505585,4.744816,3.868383,2.098994,0.525671,0.490836,0.39255,1.246117,2.2059759999999997,4.647641999999999,5.413279,5.478328,6.079601,6.058789,7.620295,4.77839,5.309129,3.676815,3.523191,2.356379,0.377788,0.355998,0.44381800000000005,0.31476,2.1581740000000003,3.7057230000000003,5.145743,5.5318510000000005,7.005881,5.393039,7.901961999999999,7.69884,7.987916,6.184814,4.771314,2.922836,2.295106,3.195868,1.975958,0.423663,1.7699880000000001,4.399324,5.127451000000001,6.46047,6.405996,6.830989,8.441953,10.027833,9.23192,6.575528,5.544821,3.141839,2.007742,3.030094,2.7926900000000003
PF3D7_0902700,2.508381,1.655389,2.194511,6.399646,10.84955,20.509401999999998,40.559806,982.685,1377.273381,1355.609383,901.645491,592.9714740000001,210.496421,34.881566,26.926429,20.041028,1.674174,1.8563049999999999,2.947691,5.012601,13.751570000000001,22.54456,44.761478000000004,1176.038371,1357.434712,1335.964612,680.414142,426.61185300000005,164.088019,19.969855,12.353966,11.361758,2.7098,1.882732,2.495017,5.5217410000000005,12.296510000000001,19.921221,36.391969,973.645625,1756.0411329999997,1547.401251,872.846656,679.3439030000001,352.163733,221.480923,174.872598,134.770108,2.770988,2.521055,5.233437,9.025398,11.995655000000001,21.759151,44.405768,829.501737,1562.775547,1541.448543,881.1149109999999,563.902149,293.025203,151.687189,145.643013,128.552524
PF3D7_0902800,1.416151,0.281538,1.023424,0.63158,0.499,0.885024,1.155958,1.974922,2.5863,5.768308,10.757789,21.805506,43.57085,146.829579,177.383857,154.002231,1.1617709999999999,1.02902,0.613266,0.744726,0.55182,0.977719,1.187563,1.969697,2.7656,5.20866,12.507569,30.241371,68.634676,153.082548,161.963961,133.094774,0.656634,0.5086649999999999,0.836364,0.800871,0.73532,1.2400639999999998,1.7044740000000003,2.436947,3.585122,4.759142,11.330043,14.657535999999999,34.083821,90.929152,107.230728,121.422114,1.225655,0.717871,0.798513,0.985241,0.82794,0.9496450000000001,1.241776,1.811766,4.469858,5.155809,9.432911,19.629648,37.751607,83.242082,125.21792099999999,143.44941200000002
PF3D7_0903000,0.513779,0.582183,0.564262,0.911917,0.8735809999999999,2.822322,6.01236,26.001998,50.172463,61.85378000000001,63.392844,82.8901,67.078124,86.122208,82.467545,63.736528,0.0,0.318275,1.178241,0.346614,2.446087,3.3015339999999997,4.576444,26.716763,63.857228000000006,69.64905999999999,68.27758399999999,71.78720899999999,79.972195,78.47164699999999,82.384619,62.699552000000004,0.0,0.429799,0.45399700000000004,0.327859,0.362516,2.917514,4.073886,24.540769,48.130942,60.79679300000001,70.87204100000001,64.830566,68.36928499999999,76.140738,80.74610600000001,77.686971,0.450963,0.6688970000000001,0.0,0.0,0.407071,3.3872379999999995,3.591962,20.008779999999998,58.287315,66.341143,66.732112,71.17756800000001,70.90019000000001,76.722728,84.94833100000001,104.436999
PF3D7_0903100,6.904413000000001,10.238602,12.62226,13.210723000000002,18.942319,15.770320000000002,17.659354,30.915102,86.33690899999999,74.783916,78.265213,92.717798,53.457283999999994,45.021484,52.093643,35.797692,6.199617,11.62289,19.727959,17.83965,19.879448,22.533421,16.223859,36.572106,77.68164,90.692463,69.811711,62.90588,55.182827,48.856932,45.275352000000005,36.115382000000004,8.285932,17.926169,19.314541000000002,19.763667,19.655312,25.31325,19.10205,31.14208,73.760357,87.902877,63.106277,66.18091899999999,56.754923,58.064259,55.431675,34.883955,6.000114,9.575813,15.211366,28.118834999999997,16.928704,21.272837,19.942408,25.604839000000002,78.261339,93.435283,72.306217,61.851411999999996,54.439551,48.26951,52.183069,72.98644300000001
PF3D7_0903200,10.521421,5.799489,8.449458,8.846075,19.417273,51.037551,74.582051,322.574785,566.387241,870.275432,953.404248,1004.3426539999999,896.759749,1515.3801,1607.434368,1436.894266,11.922117,9.6749,6.521223,16.74174,33.098739,58.897031999999996,92.864726,449.99434299999996,727.054434,912.0832859999999,948.4390970000001,1005.7255529999999,1046.366176,1625.699038,1606.036348,1280.785869,12.676505,9.085006,4.735424,14.089545000000001,23.52471,43.927178999999995,67.110184,289.460414,693.580834,764.372452,811.8793019999999,809.2602969999999,831.536462,1261.371905,1287.321157,1270.459657,15.981251,11.67983,9.061812,16.433948,23.992823,65.999581,89.693635,293.300732,633.165886,806.287323,854.6199460000001,903.8645300000001,865.5482470000001,1169.834876,1358.792612,1400.490859
PF3D7_0903300,0.8975549999999999,0.513867,0.475934,0.6649930000000001,0.32252800000000004,0.47445699999999996,0.260785,0.39537,0.524345,0.604827,1.405433,4.289724,8.5444,96.622282,132.808075,142.93188500000002,1.1457709999999999,0.666733,0.8702719999999999,0.526688,0.45697600000000005,0.322517,0.267163,0.301274,0.373954,0.585067,1.470265,4.588341000000001,17.147434,113.85256100000001,154.154099,140.169395,1.090231,1.0544950000000002,0.60109,0.725314,0.626027,0.574381,0.446475,0.415333,0.49642700000000006,0.630722,1.503303,2.789718,6.259414,58.357214,69.339371,92.660023,1.361002,0.727647,0.810641,0.662876,0.547357,0.5093979999999999,0.477793,0.44046599999999997,0.583584,1.012484,1.669659,3.9073620000000004,10.239542,42.157312,62.325911,113.83986499999999
PF3D7_0903400,95.514212,131.35083999999998,172.935649,178.003894,155.166635,158.20052900000002,126.00553400000001,100.70756999999999,112.734508,90.15319000000001,77.113972,82.310625,54.864878000000004,58.83985799999999,56.184829,41.687874,97.351125,139.373413,202.796737,175.29542,164.19423500000002,148.61893700000002,119.54829,88.541332,89.941369,92.55194200000001,71.033175,72.11138100000001,68.73713199999999,57.184056000000005,49.26596,41.822091,108.421407,149.467102,187.218876,214.143943,177.859475,171.265962,154.293975,117.32279399999999,135.982752,122.90011399999999,94.034412,83.846064,65.256124,85.025908,77.101754,81.977638,97.015692,128.142576,188.610099,219.42917599999998,183.286619,150.85074699999998,134.452324,103.425066,144.041602,135.555257,86.595458,78.49171899999999,66.80099399999999,78.401197,78.629198,101.900594
PF3D7_0903500,85.072078,73.82995600000001,81.790759,84.931637,62.293556,71.92089,50.449141999999995,37.370135999999995,34.709288,36.442978000000004,38.324784,37.565719,32.164276,47.254815,44.732222,38.467904,84.917339,78.57812,83.59838,78.08830999999999,75.454809,65.510527,58.206212,39.543075,32.352146000000005,36.807286,34.334891999999996,41.658109,42.793091,45.337857,38.100819,35.188256,84.074612,87.692198,83.714641,88.275566,82.98415200000001,69.218841,55.323349,47.299721000000005,44.257246,46.167773,41.528678,41.042821999999994,30.36232,49.371163,47.3234,46.955068,90.760306,80.281565,91.925935,101.97845500000001,73.26979,70.71162,60.346167,42.822533,53.898790000000005,51.232018,41.893268,43.596121999999994,35.920618,42.700037,43.744933,58.849059
PF3D7_0903600.1,28.631297999999997,24.364423000000002,13.145586999999999,11.859926,3.900389,3.166352,1.307706,0.730452,0.733297,1.0132450000000002,2.181166,3.941585,4.994962,7.60465,15.850087,42.536137,27.361273999999998,21.296368,12.119589999999999,10.02572,4.806175,3.363603,1.614316,0.673878,0.641953,1.125803,2.383824,4.619816999999999,7.056412,7.5283679999999995,20.42744,72.990822,30.873905,26.806835999999997,9.902115,12.622256,6.215333,3.6875480000000005,1.633772,0.5717260000000001,1.053682,0.8166869999999999,1.454134,2.5019560000000003,3.355917,9.693432000000001,20.789412,44.115975,38.949289,31.683463,15.633745999999999,15.329854999999998,6.012986,4.736632,2.714156,0.7087319999999999,1.520033,1.49901,1.8582439999999998,3.651686,4.838243,8.166396,12.123094,21.283525
PF3D7_0903600.2,12.076511,2.860141,0.0,0.0,0.0,0.0,0.771083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15052,0.0,3.33227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
