ORF,AA01_3D7,AA02_3D7,AA03_3D7,AA04_3D7,AA05_3D7,AA06_3D7,AA07_3D7,AA08_3D7,AA09_3D7,AA10_3D7,AA11_3D7,AA12_3D7,AA13_3D7,AA14_3D7,AA15_3D7,AA16_3D7,AS01_3D7,AS02_3D7,AS03_3D7,AS04_3D7,AS05_3D7,AS06_3D7,AS07_3D7,AS08_3D7,AS09_3D7,AS10_3D7,AS11_3D7,AS12_3D7,AS13_3D7,AS14_3D7,AS15_3D7,AS16_3D7,AA01_FUP,AA02_FUP,AA03_FUP,AA04_FUP,AA05_FUP,AA06_FUP,AA07_FUP,AA08_FUP,AA09_FUP,AA10_FUP,AA11_FUP,AA12_FUP,AA13_FUP,AA14_FUP,AA15_FUP,AA16_FUP,AS01_FUP,AS02_FUP,AS03_FUP,AS04_FUP,AS05_FUP,AS06_FUP,AS07_FUP,AS08_FUP,AS09_FUP,AS10_FUP,AS11_FUP,AS12_FUP,AS13_FUP,AS14_FUP,AS15_FUP,AS16_FUP
PF3D7_1349800,20.8081815,41.977375,37.7463545,44.300557,30.8742555,43.6269215,30.3463545,28.9446205,26.5386115,24.6731095,33.2082485,28.8398685,24.480409,20.4351945,11.5016745,8.8294145,33.525274,54.5783795,53.1373795,54.358266,43.5907155,36.4127415,37.369686,29.7529135,31.612519,27.4177505,27.371961,26.439293,28.1336345,20.450912,13.5332625,20.3033255,45.4697395,45.2926535,58.6894445,52.538539,51.8407465,43.597986,39.1199305,30.1696575,28.097996,21.7742475,19.511516,15.081029,15.2561875,5.887516,6.6792265,4.756442,44.411743,52.8226825,56.2705765,54.9441055,54.9265965,45.303233,42.250408,34.342507,21.8289235,25.7300885,24.7297885,20.5374955,18.107548,10.023943,10.1619355,10.525939
PF3D7_1349900,2.7110695,3.059481,2.4211545,3.741153,2.8032175,4.3575015,3.3770575,3.7159905,3.5063795,3.3154205,8.2538945,12.0044805,13.3235845,16.032493,17.067222,14.5286115,2.2254355,4.870771,4.783008,4.402145,3.546262,4.3464025,5.016166,4.2047045,3.391719,4.2408335,6.8265275,8.562577,13.0712645,9.9901,10.5186715,27.6696725,1.527354,2.930084,2.3331895,3.346043,3.756791,2.1965365,1.341895,0.8437145,2.7436285,3.435919,7.087383,11.283991,19.6123645,21.146393,19.1085045,14.234815,1.22038,2.8121035,2.7747255,3.5205255,2.6651575,1.4172895,2.496456,1.6365985,2.792144,4.876299,7.0881555,10.2543905,13.6443095,18.225512,19.472664,21.0303645
PF3D7_1350000,0.978434,0.551761,0.9950235,0.582788,0.6964725,0.900277,0.2905935,0.3131685,0.2780185,0.200329,0.526696,0.468069,0.7020685,0.3847805,0.598091,0.456761,0.3538275,0.887793,0.1388565,0.403486,0.3777175,0.6231265,0.553187,0.417635,0.299715,0.234285,0.2985175,0.370886,0.4030925,0.2481545,1.1763815,1.2404395,0.212263,0.6263995,0.576401,0.5735075,0.265337,0.3021335,0.2802215,0.2288125,0.1786155,0.2158915,0.333571,0.182103,0.2935365,0.345298,0.4303455,0.4349625,0.698823,0.512269,0.7788025,0.666761,0.52243,0.471806,0.442069,0.234194,0.333457,0.3278755,0.2618885,0.6623755,0.222422,0.637114,0.651608,1.1064465
PF3D7_1350100,160.1244035,239.463813,291.8994865,300.22297,327.9848765,314.013608,308.29141,303.5373305,301.880704,311.9575655,324.5214255,335.4558135,350.9716655,355.950989,332.625658,314.043455,150.168673,274.0057585,282.3473705,304.363836,308.3924075,322.308938,307.536351,312.984524,301.302347,312.718074,313.912001,321.31645,341.1500465,339.6348575,340.901154,360.778974,186.5855585,349.844727,410.0696145,453.719488,444.413383,454.0427925,449.1090065,389.4248865,434.7909205,517.4331185,545.5419685,547.158226,615.9447465,457.8644415,360.184055,261.335296,171.911787,350.079746,418.7814235,452.2761975,437.665848,447.9436425,417.876851,398.501051,453.892967,482.45024,531.6125355,554.0492055,585.4666775,523.8149625,482.441865,445.8452075
PF3D7_1350200,215.3995205,40.0208905,109.5028015,46.244308,173.86952,46.5731295,34.239723,28.2028335,31.9412545,24.694466,51.151912,47.759704,34.514388,41.5675625,326.6844185,303.535648,31.037138,58.662919,45.751059,48.6906285,33.339141,175.317094,31.769569,66.3000315,37.0736165,34.4278715,37.66263,38.8480325,33.1204345,37.9830615,238.3440635,210.776472,31.69864,49.1877305,58.405926,45.581713,41.0132035,35.634871,32.623582,41.763288,55.2410805,101.799981,114.842388,222.674999,143.9075045,311.0356375,350.7886685,242.7987655,29.669829,47.9969295,56.0749905,77.685811,35.489918,51.2961265,35.6670345,29.4960375,89.699565,115.305913,78.445709,88.55999,73.67199,185.695342,241.6630045,304.210049
PF3D7_1350300,80.8864265,51.8738395,62.7973435,50.909306,61.232778,44.2470915,34.6045085,30.7414155,24.092469,18.3602205,33.7673815,32.5989465,24.476811,22.8103845,50.2241425,44.6820475,25.653672,87.8669835,60.081989,60.064007,49.488657,61.153391,41.6187415,41.246859,21.7003265,24.503669,31.866436,31.948316,28.4815315,25.1277095,54.342419,67.5105355,59.77002,69.406734,71.5135735,54.0161155,60.4055545,47.076461,37.455764,29.5775055,35.9206065,31.240321,32.0711715,35.5225895,27.4691085,31.516427,26.487989,21.450574,56.184081,71.3596925,69.9267595,75.5237445,58.003068,47.7564515,42.0265885,33.913986,33.9903085,39.0792765,30.644915,31.7671795,25.265767,29.172366,31.4870205,32.6000785
PF3D7_1350400,1.395062,4.2629545,1.5949095,1.818528,1.202691,1.7217455,0.991179,1.6406435,1.1360415,1.2016725,3.15363,3.592002,3.4208465,3.801711,6.663763,6.149601,1.68458,4.0980175,2.6919305,1.6286035,1.711162,1.5217245,1.766762,1.3666255,0.9549685,1.667844,2.334222,3.3797375,3.670001,3.1511905,4.2023725,10.5578605,1.175261,1.1191055,0.952499,0.97611,0.7998625,0.68955,0.3865915,0.748477,1.945268,1.907424,1.968265,2.67121,2.9823645,7.231972,8.913868,7.914933,0.8048445,1.171061,0.7690895,1.319135,1.0094555,0.623153,0.6097095,0.9025235,1.9504355,1.8654625,2.3071965,2.1345635,2.535133,5.7579935,6.03769,7.477068
PF3D7_1350500,49.149785,45.853925,51.166005,50.8582665,60.225351,45.521708,42.916788,42.770369,40.9884535,37.343561,41.698603,36.118115,32.9008125,36.716837,55.4440995,54.728921,37.0224145,59.430478,51.6520905,51.930935,43.866802,57.0494555,47.2361025,45.197728,39.9244025,40.756373,38.1887385,34.802385,37.8602975,37.4888085,49.5392015,53.6070385,51.2062125,53.800337,68.098105,66.1907675,58.108636,55.6355725,48.3211395,40.994208,45.9646495,51.782119,43.03585,45.2646925,38.297024,58.3684675,75.414627,74.071261,53.5272,58.509062,65.4021745,75.8935475,63.692349,58.04705,51.4315815,45.1417105,58.651673,58.638813,48.0017245,43.415341,36.24471,55.345711,59.828769,65.309491
PF3D7_1350600,5.1698175,13.2151275,6.35856,4.9678845,3.9673975,2.904069,1.2495685,1.3382345,1.4849295,1.265742,1.444082,1.3482605,0.510815,0.794639,1.096421,1.070427,4.2064125,10.3847565,8.1236025,5.0195645,3.2278795,3.306041,2.039283,1.575679,1.551249,1.6751265,1.693856,1.747813,1.829252,1.4121025,2.948911,1.8264975,2.441375,4.484291,8.389071,5.5717275,3.7892045,3.224584,1.850878,2.0511185,3.015102,2.64546,1.5696955,1.2999585,1.1172445,1.1366015,2.642864,5.2348635,4.345,8.1203265,6.97032,7.3759095,4.606277,4.4884175,3.046675,4.0790025,6.7026495,5.9032955,3.603854,2.716977,1.698065,3.1281305,5.067356,4.9883545
PF3D7_1350700,3.1678675,2.567453,2.390287,1.9991875,4.1298455,3.2468465,3.6274565,4.3027305,4.9612655,6.8691295,11.762451,14.9624045,19.055368,24.0979205,39.1812855,36.1573925,2.234382,2.853931,2.416429,3.660293,2.6412405,4.9357175,4.018408,6.010306,5.77906,8.098014,10.274761,13.034852,16.5388945,18.234234,30.1050605,37.0914985,0.193519,0.450202,0.386864,0.6762795,0.3969545,0.3930465,0.24848,1.0793715,6.028352,12.5775055,21.3830335,30.259946,30.7784125,21.364197,18.7842055,12.724948,0.2408025,0.587021,0.2801985,0.9419105,0.4283625,0.3410965,0.439459,1.030002,4.3804605,8.7329605,17.691994,22.243482,24.703686,24.279972,25.515045,25.2850655
PF3D7_1350800,0.9716475,1.2711165,1.0019135,1.689207,1.2201295,4.377222,2.337388,2.1503715,1.383465,1.045858,1.5111975,1.833295,1.470876,1.527318,4.0727965,4.438027,0.911507,1.9965465,1.3995355,2.3658035,2.0955785,2.246698,3.22373,1.7187385,1.7221135,1.2224925,1.460148,1.6352915,1.4180035,1.2198965,2.8927095,4.3336655,0.0812585,0.226106,0.381176,0.3671755,1.2257645,0.9161735,1.06591,0.3248055,0.32082,0.2481625,0.2209745,0.761113,0.9971965,2.813657,4.865012,6.915198,0.3379385,0.093305,0,0.7949585,0.956729,1.0281995,0.8732105,0.74365,0.4635995,0.4156615,0.4031535,0.9276395,1.282426,2.026382,2.242703,4.2591715
PF3D7_1350900,11.087671,8.2516885,13.523663,20.0539355,52.364271,45.5068565,56.680655,42.2263635,34.502982,20.497364,16.0587165,10.1867035,9.1356385,8.103554,15.5533715,15.7566935,6.6376145,12.782416,13.76901,25.978018,28.2101235,61.6710485,58.5518335,53.547826,36.4161995,25.746298,16.8693655,13.0046225,12.640821,9.188561,18.254261,24.2722625,0.418169,1.114069,5.893594,10.050505,23.052887,44.016492,48.3472095,15.292572,5.7713275,3.9086105,3.145872,2.94292,5.0054485,11.1607795,9.543942,9.408296,0.586341,1.7863805,5.296406,10.188351,21.768795,40.256788,43.687716,27.5193765,12.303367,9.440775,6.2646895,5.1268255,4.598183,9.064056,8.856947,9.4172325
PF3D7_1351000,50.145289,78.066671,89.813216,97.7860815,129.9105895,92.784303,79.188875,76.6991685,74.151522,68.4470165,73.2962435,66.098385,47.845337,45.97847,65.8515195,53.236456,35.705497,92.7807865,98.6175525,106.8290935,96.4081215,127.600158,93.2237665,91.1894035,76.8441365,73.253945,69.8968735,62.5926145,68.178477,62.0371365,78.733891,132.9463455,21.905069,68.5870825,112.481129,118.8174455,117.2486625,121.3997705,98.895184,78.967911,79.3936275,78.185092,63.3247455,59.3234595,41.6790175,29.3439915,32.8716565,43.027737,21.9397745,69.9908985,109.8904575,147.860506,125.2543535,125.451164,110.2010035,85.373735,106.2929705,101.808856,78.498982,71.1369815,50.6184855,55.884877,50.3910725,59.2674285
PF3D7_1351100,62.1166195,104.026281,180.637502,176.0632585,227.3177565,172.4586935,139.107287,137.337283,124.032656,114.031349,143.703291,169.016043,177.154728,199.1233795,293.218641,292.858375,44.115271,129.257014,174.188395,196.942061,189.7176375,224.4891365,155.5177075,159.710005,129.027557,134.550865,138.3287615,148.6155735,166.9009025,187.5649545,241.8244165,216.7893985,12.879558,82.192827,234.5693925,263.724252,252.560267,210.1072895,154.716339,131.213643,162.1136635,219.531858,223.6328475,260.706815,291.6870965,324.153343,270.312736,214.0452635,8.3987305,85.125185,213.119009,293.117146,261.6690705,214.4198295,181.8647865,126.2036,209.8055105,222.194287,202.338039,213.293957,229.0601585,311.5017905,327.06118,286.827821
PF3D7_1351200,3.6120565,4.94543,6.367191,9.982388,12.2648215,9.983974,10.9273235,12.8415895,10.393209,8.852888,15.4467675,15.5624285,17.6659045,22.2098915,31.22926,32.5526745,3.2012415,6.6703605,7.9837545,10.4360345,9.645621,13.56824,12.667669,13.336027,9.779693,10.8108525,12.6891765,14.586898,18.8953275,20.9593955,21.9788355,44.5374455,0.7242755,1.9910245,6.062605,7.409836,6.353409,6.9229095,5.9230745,8.782568,12.200479,12.756503,16.271586,20.8703035,24.925692,45.79303,44.5906655,33.3773435,0.628635,2.224412,5.6505085,7.185202,7.6542115,6.2830845,6.135878,8.971637,12.621227,13.097562,16.466475,18.412626,20.223288,38.1088995,37.4188625,37.501357
PF3D7_1351300,1.1181855,2.1958585,1.292678,1.079171,0.6529735,0.489337,0.2996575,0.604557,0.1982545,0.2726095,0.3385975,0.613852,0.168938,0.130439,0.331956,0.346129,0.926194,1.6189825,1.7862235,0.6999105,0.736645,0.873774,0.477566,0.333078,0.3101185,0.267201,0.3477015,0.2678285,0.47224,0.4998185,0.5207825,0.376484,0.427107,0.6776625,1.1108745,0.755914,0.3906535,0.765596,0.32097,0.5258925,0.789206,0.368223,0.2672665,0.2448295,0.174042,0.28675,0.6038855,0.5719505,0.443914,0.711522,0.6988935,0.9167365,0.82814,0.325076,0.5396775,1.3328395,1.0938545,1.4281705,0.6746865,0.3747895,0.276974,0.4723645,0.4924025,0.7314105
PF3D7_1351400,1909.384968,2807.475609,3756.079104,4468.14844,4259.520372,4909.034256,5249.757091,5157.012806,5294.448473,5552.751401,5450.403969,5479.013175,5185.517559,4462.271673,2580.250888,2329.082104,2263.784146,2979.021141,3777.839751,4288.803507,4771.960308,4328.939889,5027.66132,4684.320732,5198.210058,5307.594436,5382.112019,5611.336772,4893.510546,4705.045094,3237.931137,2683.418238,2155.773627,3328.767885,4087.004232,4867.713233,5438.48361,5513.437323,6291.648978,6170.424653,6692.201864,5830.681039,5583.084724,4773.48663,4543.460213,2500.860719,1832.871711,1384.482123,1982.446935,3110.283801,4085.016074,4527.365525,4919.859016,5256.803618,5725.421558,6432.021028,5639.008248,5583.864774,5745.360802,5562.41407,5175.21267,3479.512329,3004.164945,2512.976159
PF3D7_1351600,6.52956,6.526785,5.9138515,5.0200785,4.244163,4.5258555,3.731111,4.5876045,4.6145975,3.9684865,4.874047,4.5742915,5.207529,5.779346,5.0017535,4.3784265,4.284407,4.549057,3.6500365,3.922787,4.2898885,3.7507225,3.826435,3.741615,4.941863,4.675596,4.4862425,4.2656685,4.519229,4.549805,4.728525,2.8925885,9.4120145,1.813845,1.5148275,1.1412545,0.9035805,1.4724675,1.4144925,1.444617,2.218713,2.7767275,3.98057,5.390792,6.604015,3.955996,3.359813,3.9431205,1.1410755,1.2002485,1.4961225,1.413277,1.4639635,1.2165795,1.466178,1.193331,2.2118715,3.301728,4.052933,4.986922,5.68726,5.028197,6.4238765,6.241331
PF3D7_1351700,122.01287,36.3606965,24.7702895,14.407495,15.643346,6.1467895,3.4711325,2.9121515,2.7933145,5.0009725,14.4696915,18.460687,14.779932,15.882855,34.413713,43.8776515,62.6542855,47.22836,25.059818,17.330303,9.067413,10.7238265,3.956059,4.304107,3.399821,7.13649,16.1771305,20.629819,20.4176315,19.913112,39.194486,69.0394625,30.904823,19.1916535,9.754834,7.6338255,3.5342,2.2447255,1.373544,0.8473965,1.6515875,3.572375,4.0303355,4.2200735,3.554346,13.3135505,69.28081,214.482817,36.294172,24.738235,10.261374,9.8481195,4.819024,2.965303,1.475947,0.9007875,1.822159,2.838665,3.444604,3.9433145,3.7781355,15.7791805,42.7834015,91.135555
PF3D7_1351800.1,89.917386,172.165559,122.680442,171.1663465,105.43449,142.3621785,115.376928,133.4975915,109.9375905,101.280558,116.986587,116.6895855,80.9268795,64.818434,57.977575,43.650968,153.6808805,192.796604,147.8681235,163.7538585,127.292164,114.071464,133.8048885,106.654365,115.845977,104.6361265,111.6814505,110.291031,79.619944,69.2393155,65.0021855,56.7142695,150.5497915,111.2692735,133.8725465,124.1542545,140.1749015,130.125227,119.035352,137.4985655,150.9231785,127.8855175,103.6875485,75.2857115,70.0185635,28.9248445,22.2455185,17.611687,145.890383,108.9948215,130.5264325,140.6094505,148.2627765,121.0601105,103.489746,143.62728,112.990587,125.3179305,112.563455,95.834217,72.002262,59.107029,51.920955,43.707546
PF3D7_1351800.2,21.6629655,30.4725245,26.4316415,32.146737,24.485107,30.878009,24.2194095,23.6743505,20.2585805,17.9778615,23.141566,27.428897,18.3524075,16.1031825,14.0207805,10.559013,28.7312205,43.5618355,33.841082,36.6592135,24.335937,21.1013005,25.598995,21.179017,23.012342,21.458948,21.31828,23.4193565,16.9032495,14.61031,14.70408,11.612761,33.9425715,21.3284825,30.309932,23.1064095,28.360913,27.874728,22.062574,26.6073575,35.9096085,32.0603565,27.2048615,22.9985905,21.8060495,10.1575715,7.6904095,5.9647855,28.8467065,24.5129385,24.9556555,29.475613,29.2248065,25.3197215,23.1055775,28.6943805,28.158129,34.8841675,29.4554195,25.911174,22.4330455,20.57522,16.388958,16.000057
PF3D7_1351900,66.289521,58.6937725,89.764209,63.83245,103.2207625,60.755624,53.574136,47.2878085,40.628356,36.8391185,45.2595475,45.2555265,34.802938,36.453225,101.868315,101.360258,26.0364805,79.4248185,69.5676375,69.3058975,61.348675,104.7050415,55.5207475,69.770736,44.046596,42.3998055,43.651405,42.097342,42.4990985,41.234297,104.561664,167.474195,41.7544515,64.008338,86.337806,81.980286,77.7994945,69.892018,61.112912,49.2824415,53.6169785,61.964609,49.470064,63.2539635,42.4291195,97.428716,101.318044,89.7353695,43.1465165,69.9577375,81.177214,115.967794,82.337551,74.874988,64.639678,56.8543345,78.6832305,82.8028855,56.5504015,49.6765435,35.4770905,72.7182515,83.967235,102.9976725
PF3D7_1352000,3.603942,2.6636135,2.8965,4.4653795,5.3427515,5.391415,4.033551,5.322871,5.9016995,6.307687,9.5746245,10.646704,10.859148,12.2559495,20.473702,21.206045,2.8353245,3.493036,4.0596815,4.9541365,4.6996465,6.5676635,5.399268,6.2251685,6.073268,7.8693035,8.665348,9.2053705,12.7099145,11.9302485,16.305052,37.1253365,0.8582225,1.8225805,5.030977,5.2102165,5.9824785,6.3024505,5.8388285,8.034889,13.30087,14.831776,14.290989,15.945765,14.6847775,22.4404635,23.9313995,21.6882005,0.879458,1.8517215,3.7430895,5.875852,6.610884,6.648674,6.8231115,7.05703,11.3216565,16.4609375,14.217062,14.680801,13.311962,20.0872875,21.0908115,25.499898
PF3D7_1352100,15.9480795,13.84272,17.3635345,20.0756275,25.238767,23.797207,18.3567615,21.333005,18.7344155,19.8519045,29.8719905,30.1389885,21.593009,18.4319955,22.67712,18.301539,11.8290695,20.2682085,23.5258165,23.3292745,23.463273,28.4224555,23.560225,21.0610245,18.2213285,20.25526,25.700591,25.5643575,25.6246155,21.3607785,25.160546,31.4081225,5.5672225,10.536379,15.431739,14.998235,14.3991665,12.974139,11.5816595,13.376369,19.1821925,21.539899,20.241075,20.80808,14.2553475,6.54551,11.07865,23.7981275,6.3519175,11.6159315,14.3112125,15.829401,15.1785085,13.621333,13.2512015,12.338702,17.4070225,21.7285185,22.131138,19.772382,15.208377,14.898392,15.6484895,19.541826
PF3D7_1352200,167.2925995,129.161257,117.766641,93.122581,123.3037635,102.787467,70.0424615,71.80759,65.038198,61.121304,73.0551005,71.598276,42.6035205,37.462848,64.259527,49.9765205,91.4727285,148.1501505,126.1605835,113.0550785,102.3184575,136.5440675,96.5183495,82.360414,71.367552,63.6441845,75.4198695,67.936713,55.0987335,40.6904715,80.969839,65.808682,111.4894195,108.8683315,127.521694,109.9166315,113.291588,102.8462325,92.149653,70.1130465,90.6334645,88.380925,68.8503125,67.46229,44.4114415,18.7254735,20.137662,28.239713,107.026644,117.8537225,124.8429115,143.651275,124.408395,104.379855,102.224857,83.5386255,106.200181,104.5750705,75.934734,64.87497,45.520452,44.1592185,45.928675,53.941549
PF3D7_1352300,4.6627425,5.60922,5.2985385,5.4921175,4.746227,5.03822,4.5625415,6.076837,5.208382,5.0445175,8.710437,9.0242705,10.0076965,11.1630625,12.261335,13.09089,3.7473875,8.3870215,7.999353,7.3824115,6.5912735,6.230657,6.878996,6.3092495,5.1684935,5.818722,7.745961,8.309804,11.8102795,10.875685,10.750942,10.5550925,1.5566465,5.943729,10.490363,10.3316665,11.488249,9.0647425,7.408262,6.906145,5.27955,4.5580555,4.3346825,6.90587,9.4783825,16.22797,15.200685,12.5956305,1.8135995,5.734256,10.0618395,10.11086,11.9283385,10.1806165,8.3816985,8.012775,5.8722675,5.1469295,5.460243,6.973832,7.7774445,13.4501805,15.212223,14.6066455
PF3D7_1352400,6.3384215,8.4868525,10.3098825,15.849969,15.4455465,19.827706,14.5879985,18.0209535,16.798229,15.8702515,21.743893,21.420327,17.356931,19.250002,28.834009,29.3710945,6.3003735,13.0866745,17.1783245,20.7840715,18.099137,20.686493,21.9604495,18.1941575,17.9565765,17.7172305,20.3795805,19.0585395,21.868374,18.857027,21.230571,27.9738235,5.064735,9.170247,17.170899,18.2046775,20.9129035,20.4654,19.220605,21.91993,28.9660385,22.593866,19.755884,18.262456,19.990198,41.531941,46.1085305,37.4679515,4.9028545,10.735481,16.166464,20.292811,23.2344895,22.173876,23.6277675,23.4262545,25.6320445,28.5253475,22.591989,20.673424,18.875643,31.547286,31.0191585,36.1280715
PF3D7_1352500,129.786996,174.159071,241.4255055,331.4359345,313.3715275,555.326975,534.6385265,701.796336,671.015865,668.1647795,721.223276,803.3825625,1014.09943,1101.339052,1259.220593,1607.916485,194.6038325,204.0524205,284.559897,353.57006,450.793184,481.1938125,694.0019045,680.63292,731.8148435,667.241618,798.1730665,803.7486125,989.729022,1003.656577,1246.405422,899.6362655,52.3390985,109.1984195,196.1618805,259.3190455,381.805447,426.995548,542.554668,516.7167525,466.4696115,395.6909775,470.2011695,643.0782175,978.9462845,2724.226757,3111.541721,2872.125211,63.838031,110.305941,200.188036,249.690279,344.9446735,417.786379,515.5941115,653.14597,444.739553,453.18372,481.0338415,594.2365725,825.5578715,1915.198944,2161.570803,2210.898193
PF3D7_1352600,0.213926,0.90786,0.3849685,0.3609455,0.309998,0.243492,0.1760655,0.105283,0.1651885,0.06976,0.0858735,0.109137,0.139834,0.082636,0.1245445,0.1875175,0.3553705,0.612838,0.627482,0.2356605,0.373512,0.1802185,0.144928,0.0623075,0.151411,0.1354585,0.135545,0.1102225,0.1640215,0.189552,0.1806785,0.265685,0.071456,0.6121125,0.763123,0.3835305,0.3243875,0.0514235,0.151127,0.058205,0,0.075096,0.113339,0.068365,0.0824745,0.05664,0.05418,0.0408615,0,0.3000405,0.5721535,0.589481,0.1975975,0.0973555,0.0883985,0.16083,0.343674,0.234915,0.104008,0.212063,0.0685955,0.1742905,0.271574,0.1646205
PF3D7_1352700,17.1982555,28.8169825,27.7580955,35.0065975,35.852513,35.249179,25.1290015,29.8375225,26.212539,22.809039,31.630742,31.4400745,24.2280725,24.8641485,34.0776345,28.0498655,15.540222,38.8037725,41.7075445,41.2649635,37.41029,40.182425,36.8687235,30.610271,25.999747,24.580731,28.613015,27.557507,29.4422835,25.6696535,27.8214905,33.530222,11.80562,31.5441885,48.819227,46.614448,42.374996,40.9637515,31.6848775,31.5266645,37.838281,32.8681815,29.071149,29.1996395,28.4601445,32.156829,27.4044565,21.0404325,12.1283235,34.106123,47.556021,50.72036,49.7845465,42.971006,38.4712045,32.6966925,38.55854,38.3882715,31.9027635,30.1367,26.707004,34.295054,29.641222,32.8738845
PF3D7_1352800,9.2754095,12.6998185,16.9703975,24.073795,29.442715,24.1207615,21.516943,22.7470825,22.3527655,22.24432,26.091859,25.5602545,28.3623895,30.58864,34.7586745,30.5470705,10.022114,16.777053,18.9647945,24.378782,24.162501,27.5374305,23.249191,24.4177795,23.84705,24.7704995,22.2048605,23.455762,29.550688,31.02564,30.7115535,48.8456745,1.1283765,4.276945,17.2047515,25.300405,25.750462,26.5743795,24.608947,19.304883,23.127079,25.6050945,25.3784175,29.6870595,27.5063635,34.4406205,32.1970525,26.240829,1.6657795,5.7305525,16.453758,25.3144635,28.258555,26.5681565,23.8615415,22.1376725,25.2675595,28.614422,26.6156075,27.585,25.2105085,35.6841645,35.5207585,35.681905
