ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_1106100,0.5576501010842037,0.7052551672401459,0.7807700468659776,0.3786322544002244,0.7482616244340582,0.6726016706690301,0.6532297732351016
PF3D7_0802800,0.4985061222715506,0.7201444021523359,0.6726990467786174,0.5895737072595282,0.6314930458510545,0.91302900938557,0.653477550510384
PF3D7_0611900,0.5089825899232006,0.5437144270633245,0.8224776246736403,0.6342195472846853,0.6159346930015012,0.9840161984556404,0.6540865730057879
PF3D7_1209900,0.5057939269385914,0.8089554380150095,0.6702017625847365,0.5462310306289108,0.5920765394608183,0.9231665150685028,0.6543661926723687
PF3D7_1434700,0.6488545140683631,0.6762849673249276,0.6889721774696179,0.7368828069004105,0.5199548908453562,0.8287218756337436,0.6555237106350781
PF3D7_0730800.1,0.5902755789932864,0.5916793431241308,0.6423801827059568,0.6812114253098881,0.7100661641010794,0.5199563598662954,0.6563342788102637
PF3D7_0728300,0.4649427328991769,0.5726544004094412,0.7348119341207556,0.7948806984483479,0.5236187550344106,0.875383833508008,0.6564914470032387
PF3D7_0420700,0.8981671899638416,0.826830495698602,0.8423562190823071,0.4181278323891797,0.5411758426498556,0.7264479635739103,0.6571225974549861
PF3D7_1243500,0.4610849980988435,0.6699234499428933,0.7508588400024527,0.4232894515332785,0.7876710651286093,0.7973007822956644,0.6579357016518085
PF3D7_1142800,0.6571055278711834,0.6849780863764322,0.6186863555769889,0.3605612696275607,0.9676254388325108,0.9600923019408296,0.6579627876033731
