ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_1012400,0.3146146991603343,0.437201667613909,0.6440413953152099,0.2961511617136362,0.5055898669111832,0.4754427709701998,0.47074602288848466
PF3D7_0922500,0.5074826402881212,0.5670435335377768,0.6060155833505998,0.3325103493461065,0.3918359420557787,0.44852364849890025,0.47435135207256546
PF3D7_1371600,0.4721259134506641,0.4241375683457616,0.8598324856458645,0.15746951696612166,0.457680753969516,0.5398945104963763,0.4747800812318159
PF3D7_1123400,0.44841547268140897,0.34820004061768023,0.5214771473193882,0.4261963363608047,0.6288495917106127,0.4503712970609358,0.4811807790021214
PF3D7_1361800,0.6033757241055367,0.5432570963474631,0.6352548454550572,0.3389174967184867,0.41556900659232393,0.4547664199005866,0.4832496112783327
PF3D7_1425400,0.696724022134923,0.510752947287581,0.5363720094355559,0.41617972694254934,0.47739862976161057,0.687735206503377,0.4851758283568242
PF3D7_0207800,0.7181981834801398,0.18228624495495466,0.4384969224791855,0.7772958641887148,0.5503110196260903,0.4244372023015075,0.48709751281223634
PF3D7_0206800,0.472833121522443,0.15683932749299942,0.46561745877465144,0.5182895720669733,0.8261306094114308,0.43884671511732737,0.49171924193651373
PF3D7_0818100,0.6969662810222392,0.7669673775035739,0.791054440023471,0.26651923716799997,0.14360181617358425,0.2911062390156263,0.49203571771715726
PF3D7_1028000,0.6686146625040769,0.6517058146583794,0.5530856049283416,0.33049350437013775,0.440810003678855,0.5151389758603826,0.49402373190892845
PF3D7_1421200,0.47573274574367735,0.5277754810308888,0.4890129708023051,0.5960163377155206,0.3728463173023712,0.35180221492067587,0.49641277671277145
PF3D7_0207500,0.49704438115724736,0.3356353508822512,0.5453648473955995,0.33414052609705236,0.7719847099177712,0.48774157469574136,0.4967813585731686
PF3D7_0932000,0.3126548883982571,0.3097507382139208,0.6947344712781539,0.32801261043770596,0.6582648726300124,0.6751054223045273,0.49769067313994825
PF3D7_1015900,0.4339524296055966,0.5646343715397522,0.6403408064394103,0.36684310723805685,0.4406947725032648,0.4805026464825999,0.503128264430121
PF3D7_0404700,0.6400917354630765,0.6773919285312718,0.7953494399763618,0.17408087269476347,0.38232444678117256,0.37316101311789246,0.5072866719958924
PF3D7_0416400,0.5442320520022624,0.36544261790127064,0.7391333659829317,0.29311638980581606,0.6397778320422193,0.6068521988386305,0.5093675514330593
PF3D7_1218000,0.9346173647133035,0.8322816645626544,0.5636028164779467,0.18378884303874418,0.4666845192269345,0.4363864833358033,0.51158946082657
PF3D7_0730400,0.5413160449204745,0.338460530437229,0.9698600461155408,0.2798019439522939,0.4653582079203865,0.6970617351127872,0.5133701821063625
PF3D7_0628300.1,0.4695152398351531,0.8147145704967039,0.6069376806152983,0.37046233091986785,0.2668780113961335,0.28612228669726925,0.5147481483570009
PF3D7_1335300,0.7340225700403885,0.7945552226544395,0.2886731608202582,0.37445019622235687,0.6051424272221424,0.6097860303891448,0.5157052517297992
PF3D7_0925700,0.44128018585057033,0.556559238155161,0.6559798816792576,0.39733804736977224,0.4671013183952738,0.3015513706040092,0.5192446213998662
PF3D7_0518300,0.6266529627559005,0.6429450155603547,0.4078241905976906,0.4671848950944383,0.5608512187780405,0.4632002244896121,0.519701330007631
PF3D7_0501100.2,0.7074931422049635,0.3351583389373554,0.40613608847071536,0.7261684972662925,0.6119854613834544,0.16459905013183146,0.5198620965144545
PF3D7_1223100,0.474818495472246,0.574248580348635,0.7386268441761287,0.3079506091498707,0.4687020143781502,0.2875407102913833,0.5223820120131961
PF3D7_0316600,0.5716314417904088,0.6539231839585481,0.40455833028510274,0.5962537716988376,0.4480544287541156,0.4352871488136833,0.525697428674151
PF3D7_0308200,0.5928052728958089,0.725618465319983,0.6348568709299235,0.4135348536088719,0.3361385162016409,0.591729376466097,0.5275371765151048
PF3D7_1036400,0.5976977634937454,0.6205902893929698,0.5783390716671887,0.49420749311277096,0.4228803325436114,0.3586233993619451,0.5290042966791352
PF3D7_1209400,0.7964891450038231,0.68160135762091,0.6932535768458756,0.4546651703569916,0.2949275081187062,0.45764319313819635,0.5311119032356209
PF3D7_0933600,0.5038240221758407,0.4905444795238561,0.7513016459107072,0.361012167658533,0.5252041817509552,0.6012254203148398,0.5320156187110129
PF3D7_0113600,0.5426683599636141,0.6134339752037421,0.6524946624606331,0.34578139718736667,0.5194039827509923,0.5059264667420508,0.5327785044006835
PF3D7_0814900,0.4404541288873683,0.47956684823150764,0.69016323513541,0.44420988779782866,0.5405614206468105,0.530588515429024,0.5386253479528892
PF3D7_0616000,0.6793570878091746,0.4384956172137232,0.7314811106378744,0.5685401441104764,0.4213649271081187,0.6632456293555989,0.5399704497675482
PF3D7_0508100,0.6405547645911779,0.3631285971735085,0.5296907487685586,0.7159571791629075,0.5596152978033271,0.33805117625310144,0.5420979557270753
PF3D7_1413700,0.7806698236972965,0.8768041309445745,0.6801509389806771,0.37155308835018774,0.24347603815108124,0.3934677836468415,0.5429960491066301
PF3D7_0811400,0.5614945244428406,0.7038244927846814,0.5239693279315265,0.4833720371315744,0.47640881940434415,0.37435232956960135,0.5468936693130316
PF3D7_0919300,0.80621410462718,0.4034962449922886,0.7309474229830705,0.5479118843971421,0.5153112630704163,0.6857587440172167,0.5494167038607294
PF3D7_0501100.1,0.44082178443495335,0.5032691601920072,0.530443603429508,0.48270382569500325,0.6830671231808255,0.4572439826738877,0.549870928124336
PF3D7_1477500,0.579853723475623,0.663522076735848,0.734082319597453,0.33009510839229084,0.47879120840930256,0.45784756066280646,0.5516226782837236
PF3D7_0109100,0.9741717833322744,0.8022010579075678,0.5191776440664261,0.38311371648818165,0.5214395918277394,0.5255182964003864,0.5564830025724787
PF3D7_0614300,0.6167523196466045,0.5686135056147611,0.7659073043888316,0.30102542942978605,0.5916224064374439,0.6384680994181942,0.5567921614677056
PF3D7_1211700,0.7132512977852382,0.33278631790997765,0.624739311565111,0.5205013036214147,0.758968247154551,0.5124072088135486,0.5592487950627636
PF3D7_0419400,0.5419476506551182,0.4544049758869297,0.5673801729374525,0.827787086540518,0.40242352707029105,0.7516077036896927,0.5629989406087978
PF3D7_1030200,0.969921420796486,0.2999100384905386,0.3177244977168214,0.6870465689172317,0.9534029028623858,0.3597475879712273,0.5645210019967444
PF3D7_0211800,0.39372158000247587,0.5936760810121661,0.742944813589524,0.34957363490052296,0.5787230644165309,0.5965948613638513,0.566229398479686
PF3D7_1310700,0.2991544485742511,0.3165147887712398,0.90002071998674,0.2966746249285152,0.7553426813117642,1.0246451260388805,0.5671382037495648
PF3D7_1469200,1.0035142176644543,0.6490200799270788,0.49202678435744257,0.4511333483868138,0.6765019087161195,0.38122742929534964,0.5671705303468637
PF3D7_0208100.1,0.8614993283319475,0.32826929072215066,0.6195989270615787,0.7208377433279953,0.6013114905918792,0.5626688394391995,0.567504362925901
PF3D7_1436600,0.8438625796621329,0.48345815575237505,0.7797165367746879,0.46577470482786104,0.5524036131282457,0.4723075146023181,0.5703382526207925
PF3D7_1423300,0.5461812623396639,0.672218462944052,0.8972228304478232,0.2825922365844014,0.45639484655001394,0.43944956161400783,0.5771070941315726
PF3D7_0619400,0.41534273848437503,0.5802709768279791,0.6093720224970235,0.33774444020578503,0.7865618300659671,0.8063317173770389,0.5784873173991887
PF3D7_0722200,0.3698480859670156,0.33806158873897135,0.9334667002649731,0.26076067510965906,0.8085820443853808,0.6494389868957535,0.5852177521247461
PF3D7_1137800,0.7703324847736591,0.3499747602157016,0.6436850963001524,0.8598404407508193,0.49401374403847087,0.7135425436413191,0.5868785103262861
PF3D7_0914400,0.6877063071135998,0.4348180884447803,0.48763924605260656,0.5277309997444259,0.9004790047500308,0.590446695442393,0.5876668347479609
PF3D7_0104200,1.0261087511884077,0.5212177877642411,0.4022832323440103,0.6131664490676899,0.81687149101267,0.44717076668170347,0.5883847400471528
PF3D7_0503600,0.6899430901076865,0.828494271310995,0.8965174221942663,0.31770316770847595,0.31221076665051134,0.16747619540093395,0.5887314069660622
PF3D7_0415800,0.8672469529637196,0.9061765598334934,0.32779104450083846,0.3270152825929481,0.7954858964109973,0.738053732856557,0.5891171958345693
PF3D7_1136900,0.6542613866622136,0.8527114362290492,0.8454028618941096,0.38580397559925655,0.28465584216262735,0.45995160428601617,0.5921435289712608
PF3D7_0620400,0.4230046429497209,0.47897134287443033,1.021526114588463,0.20678272768932401,0.6723896847013797,0.6095449703113992,0.5949174674633992
PF3D7_1214900,0.8376303579584314,0.6234411170844703,0.5954582557665967,0.5278322077659966,0.6369367976314405,0.683666203748809,0.5959170945621259
PF3D7_1355100,0.4979381479875562,0.24011857569754957,0.9739877619001043,0.40715012871522527,0.7627373450994532,0.9323199778591597,0.5959984528530831
PF3D7_0301700,0.5153291577716994,0.5403636560304788,0.5381564348563742,0.7777531953331916,0.5317845953242033,0.7292428145176938,0.5970144703860619
PF3D7_1471200,0.53799012878454,0.5912276494362957,0.6013274519360617,0.37402489888640006,0.8225432621356511,0.8451771857153613,0.5972808155986021
PF3D7_0318500,0.49452535315430063,0.8338763713102715,0.7660680121164418,0.42367750667577964,0.38465397298841947,0.40032375362899403,0.6020689657727281
PF3D7_1324900,0.5080094728113507,0.6467851274721582,0.6963366033895253,0.5706686085457086,0.508054098946652,0.5739695544099933,0.605461109588511
PF3D7_1416900,0.5104161837772591,0.41373268298947213,0.6879508553456126,0.7346655001765222,0.5933334500680721,0.8811941456964485,0.6074206221449198
PF3D7_1035500,0.4362270110417061,0.7042682297254258,0.925057314140847,0.2836106577556269,0.5203056290887298,0.27086611173829217,0.6083104576776575
PF3D7_0406100,0.5191910236655805,0.5945937326082479,0.6609654737737157,0.4015853638303298,0.7767252665109516,0.8152753391763216,0.6084674591808112
PF3D7_1131100,0.8071316676151365,0.48460104770832524,0.785088024946958,0.6890186327611966,0.480317136710296,0.6802547323267167,0.6097562105316939
PF3D7_0723300,0.8545064779980203,0.47403146728653534,0.6320521992664028,0.6169379479378451,0.7196144149724717,0.7030914048709797,0.6106590073658138
PF3D7_0511000,0.49020747782479046,0.7520161946240687,0.7425763567230418,0.4726353545490526,0.47611772157562343,0.4610414987370578,0.6108364068679467
PF3D7_1027300,0.6942474941348129,0.6848061129158313,0.2524583617426412,0.7998309500411344,0.7102064997900868,0.636112518792519,0.6118254811224233
PF3D7_1004400,0.49815409189625365,0.6321725946449567,0.7302522663451633,0.27270993986125425,0.8185618076525883,0.7486695422749429,0.6134241521259907
PF3D7_1120100,0.7285499264302784,0.713235297720015,0.557565655377162,0.38765959552813495,0.7954151265101868,0.8561433939575203,0.6134689187838747
PF3D7_1406800,0.42598582365546434,0.40915030759555565,0.8900494010915053,0.33534320792749717,0.8214896351876033,0.5816405235571276,0.6140081379505404
PF3D7_0207400,0.4423168023930946,0.4691921264504225,0.698279908064028,0.47536388102211175,0.8171877949040027,0.40351962756529675,0.6150059276101412
PF3D7_1115800,0.6536662198379508,0.7993513258601999,0.724261890388693,0.5077755863838326,0.42892829412667133,0.18535793975911138,0.6150792741898492
PF3D7_0706300,0.5376758289857044,0.4055656758846814,0.873526630827415,0.38545182254750116,0.7958954841794355,0.5956266702568882,0.6151099033597582
PF3D7_1125800,0.5801806594297677,0.8229216532515026,0.9219775536377295,0.32952061037301555,0.39509865099328345,0.21595493413597783,0.6173796170638828
PF3D7_1357900,0.5365690684476949,0.527383474327232,0.731561726922271,0.4875079815230066,0.7236942199547264,0.6313067766809785,0.617536850681809
PF3D7_1143100,0.5719002045115268,0.9207081630769154,0.7438189414966955,0.533173910467918,0.2834797157303883,0.3932894259428508,0.6202951826929792
PF3D7_0314000,1.0161616079728815,0.5851794212165642,0.7656459313996936,0.5752552317931418,0.5553633069130384,0.5566297711948794,0.6203609728306095
PF3D7_1437200,0.6573298161768276,0.48532052002264636,0.8732438038182307,0.3752161854304903,0.7626713500032186,0.7650583550955835,0.6241129648186465
PF3D7_1125000,0.7956847567812123,0.5826168745621836,0.7689884442305797,0.5607255674736643,0.5976135385597573,0.7154785390019163,0.6274861062065462
PF3D7_0814600,0.8795889862844873,0.3916523322229716,0.9192361104467605,0.5457337496532507,0.6676996770451764,0.6297572560302459,0.6310804673420398
PF3D7_1022500,0.9805388663669995,0.8144155276890201,0.7335846421934586,0.2970563371778636,0.6851254727332386,0.676271621748106,0.6325454949483953
PF3D7_1301200,0.6302002776052157,0.3983956076478968,0.7846688370054695,0.7242856908484415,0.6229259168259185,0.7849594757451988,0.6325690130819315
PF3D7_0210600,0.5931852922449432,0.8674740343289775,0.9628584745986163,0.2838665725527617,0.43160770084236677,0.2292887453323617,0.6364516955806806
PF3D7_0725400,0.1500773427808549,0.7550713253469847,0.6345414665320375,0.6377831178644331,0.5306750783697515,0.17257160561661802,0.6395177470283017
PF3D7_0402000,0.6741558974468616,0.6746445814127632,0.6723120480587866,0.6264700527967464,0.5929166140608985,0.5010561414902154,0.6415858240822987
PF3D7_0408000,0.8303283807650582,0.934102461467648,1.009266211096615,0.28840154648444755,0.33579745966000685,0.4790749126874059,0.6418919196771793
PF3D7_1035300,0.49223672548738956,0.5010206922459527,1.0824785187260804,0.24218110161238016,0.7439889813453123,0.6847514830764384,0.6424173234824314
PF3D7_1461400,0.4746636243244793,0.9643010474929559,0.6003532920397485,0.5222266201985788,0.487290525534303,0.49343262392713605,0.6435428713163965
PF3D7_0203100,0.7927022479227532,0.9060533774613513,0.7836642808320821,0.567526906155791,0.31841558274429177,0.5583311699746415,0.643915036798379
PF3D7_0401800,0.5542893514794832,0.6854727215475452,0.5814846317701721,0.9582989289938741,0.3506807322565628,0.8411416390107053,0.6439842536420386
PF3D7_1317100,0.7409623104668219,0.5209918011701304,0.7566616960522142,0.6455675077034955,0.6557963304546164,0.5442415986833526,0.644754333845114
PF3D7_0617600,0.6936386914330532,0.40647917466856576,0.9857150516265377,0.5180339094155523,0.6724412403435448,0.8262969169544754,0.6456673440135501
PF3D7_0503400,0.590080793597287,0.6932432061910039,0.6750599148344448,0.5558608334002567,0.6657700486854154,1.0023691293247452,0.6474835007777803
PF3D7_1301800,0.8270379023876117,0.8756212440147422,0.8396434650556873,0.51315248596617,0.36377493547641987,0.42173722899040594,0.6480480326282548
PF3D7_0602400,0.7358858892076409,0.5223443283943741,0.7960171233777811,0.46229581415797866,0.8240046724415674,0.633279696679992,0.6511654845929253
PF3D7_0415300,0.7285819401554169,0.6519745761934125,0.8413980347621156,0.725708105814418,0.38927339626828533,0.619257169127297,0.6520885282595579
PF3D7_1473200,0.23281617408636282,0.4950608705017776,0.8208557526901453,0.4653917156647432,0.8278962109516377,0.7373411930898631,0.652301137452076
PF3D7_1033200,0.8222946805430169,0.6369937565146417,0.7714236806633872,0.5238084056212788,0.6830884421877852,0.5696296216723392,0.6538285712467733
PF3D7_1401500,0.79607063439672,0.660925015279009,0.8379757361500492,0.5466031862605968,0.5761492598967521,0.5482301279437864,0.6554132993966018
PF3D7_1341900,0.7515557642715416,0.8255190879788,0.7797327605095664,0.33521291608019305,0.6928812765453392,0.78197717939176,0.6583365102784746
PF3D7_1115900,0.8534680657282013,0.4423495703236308,0.44717591222938513,0.5639728963002875,1.1859438791046994,0.6752145835113407,0.6598605644895007
PF3D7_1449200,0.8246319038506916,0.9146872588088895,0.4137361511042887,0.6281984966901525,0.683473143419948,0.8389462265390059,0.6600237625058197
PF3D7_1252300,0.6535233679871479,0.6994423692666105,0.6486007427555333,0.3522931242749114,0.941735530033019,0.8498112281868989,0.6605179415825185
PF3D7_1001100.2,0.6333533608279542,0.6830501457924936,0.18951402834942363,1.0040381956531659,0.767157026401304,0.7296906161748612,0.6609398490490968
PF3D7_0902800,0.7236487089736346,0.4280655671137994,0.7547895673651407,0.6004239734785873,0.861201336819007,0.6002387834380697,0.6611201111941336
PF3D7_1104400,0.6511794559028209,0.7595940419686569,0.5591080739195534,0.5798659433420086,0.7476364532215897,0.5960221095874751,0.6615511281129521
PF3D7_1247400,0.5966590075834166,0.7140574811301702,0.8795923844872638,0.4458158123479452,0.6161809055999712,0.5446571980385577,0.6639116458913377
PF3D7_0100300,0.45313981330055747,0.48985245523736964,0.916969560266863,0.36987184138453305,0.879249425000161,0.5901592217342589,0.6639858204722316
PF3D7_1239700,0.6892462685889381,0.5411540024780876,0.9078645654745502,0.32974995063059076,0.8791703557088096,0.7395365705899953,0.6644847185730096
PF3D7_1002400.1,0.31299525253335747,0.47516140741942026,0.7742049404846432,0.5731600809134219,0.8463634935938515,0.7963037635997742,0.6672224806028342
PF3D7_0608500,0.6496892521576015,0.7912617300306268,0.8361619682533883,0.49369283144205783,0.5486138815198511,0.5617010666718988,0.667432602811481
PF3D7_1128900,0.5593041298485811,0.2860451506179784,0.9331730711304491,0.5851819202267156,0.8689789377589695,0.7946249602528012,0.6683447699335281
PF3D7_0424700,0.5005715343413144,0.6479076012177591,0.6637662110506363,0.6408993141484535,0.7238625530796702,0.6722397648444581,0.6691089198741298
PF3D7_0730800.1,0.5950474361782082,0.6402231981114819,0.6806678880094248,0.6356946438785771,0.7291246292868958,0.4836962854874619,0.6714275898215949
PF3D7_0421100,0.855219533893452,0.8750233226610851,0.8228658501034549,0.4530595996226912,0.5439501327902044,0.6161261233885686,0.6737247262943589
PF3D7_0420700,0.8985990481917712,0.8614511999274107,0.7973431772638253,0.4756521585793128,0.5625463288378714,0.8105278026316692,0.6742482161521051
PF3D7_1434700,0.6672192745489168,0.5816431120915043,1.029955668639564,0.42234356706839604,0.6697725920574629,0.8408811558255663,0.6759287349642318
PF3D7_1235200,0.7476300992818751,0.6032949228618943,0.5587500677986484,0.9295862681558805,0.6131465925709941,0.6716231956746872,0.6761944628468544
PF3D7_1134000,0.4659280064356262,0.6059957781527738,0.8538132466679901,0.4272115747162116,0.8182313397303533,0.8939722128842132,0.6763129848168322
PF3D7_1125700,0.6514655093551239,0.7897160317684371,1.1517328531478457,0.2123607639569353,0.553542636483369,0.4577360544045983,0.6768380713391468
PF3D7_0810300,0.5105058412074128,0.5025626981382039,1.2533423994267463,0.13275018114316392,0.8188147116450429,0.8798147408106215,0.6768674975882892
PF3D7_1218500,0.6756260337553953,0.8132711236934427,0.8771845818714447,0.41866054935451097,0.6093255264202792,0.5974804266929634,0.6796104453349193
PF3D7_1478600,0.6780431990688326,0.7523104043944013,0.7425465032519715,0.5589203463858762,0.6736770394353707,0.604094510233616,0.6818635733669048
PF3D7_1243700,0.6571160247636626,0.9412268778975288,1.0337510313936007,0.3306843066404136,0.4261600904792878,0.23458506669790835,0.6829555766027078
PF3D7_0814400,1.0381494468822625,0.8438228408144879,0.6511642819945501,0.6665546746871727,0.5836238389571226,0.5991458059242941,0.6862914091133334
PF3D7_1229800,0.6047838485578712,0.9258118954644965,0.9501547267751952,0.47592398704621763,0.3974506224553115,0.33562410799278863,0.6873353079353052
PF3D7_0207000,0.8420069636848903,0.3137136398415495,0.6139443689200963,0.8978475005253898,0.9290594231663586,0.6884473398151431,0.6886412331133485
PF3D7_0404000,1.1041971942564137,1.0437356317110902,0.7474220389631536,0.5744474064364763,0.3908142096518014,0.5540307475750397,0.6891048216906304
PF3D7_0719600,0.5009757918582245,0.6650907730444587,0.6034243395088968,0.7154136596485264,0.7774538131575148,0.7331684923945708,0.6903456463398492
PF3D7_0830400,0.713520981896312,0.801073096336254,0.36542129557236386,0.8137146413419881,0.7813505603539019,0.8494224135095128,0.690389898401127
PF3D7_0423500,1.001177869287809,0.6133957328327952,1.2242582398475985,0.44973496255723994,0.47746875112449444,0.6877844758912511,0.691214421590532
PF3D7_0101500,0.7589476124945315,0.7829467432047739,0.7898988569146127,0.6511592127958776,0.5458606633347437,0.9796371070054638,0.692466369062502
PF3D7_0532100,0.7389708108779895,0.7669391408060864,0.6212636490465515,0.5327489680096213,0.8504882062533856,0.8749080588238208,0.6928599910289113
PF3D7_0512600,0.7773476430731168,0.8972125318814183,0.611161390206429,0.6300437751819419,0.6338189452725688,0.7530686868743983,0.6930591606355895
PF3D7_0220000,0.655030753687957,0.5791979872333575,0.8571483581116348,0.3742273571716507,0.9632651565189596,0.8476737225640919,0.6934597147589006
PF3D7_1028700,0.3116818153732439,0.6811269738203031,0.9964923554724339,0.3887933059841681,0.7169713299844996,0.39886409979569964,0.6958459913153512
PF3D7_0414800,0.3578492526077172,0.6410823556172932,1.074487762688859,0.3185662634153194,0.7502906414337268,0.5061800246602902,0.6961067557887995
PF3D7_1445900,0.677924169591428,0.7572647716833141,0.6967807362147032,0.8059213107147903,0.5247495516819823,0.5964036756482582,0.6961790925736975
PF3D7_1468400,0.7276816017877383,1.2075489952333085,0.672593646161848,0.7060442439378695,0.2021054463006813,0.7750456382998521,0.6970730829084268
PF3D7_0727400,0.549084611119823,0.6044408004717478,0.8197016328234006,0.4109943517486503,0.9563904387230799,0.9502862151850323,0.6978818059417197
