"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_1372500",1,0,3.011,3,8.159,134.183,1,8,0,0,15.506,7.933,0,1.313,0,2,0,0,3,0,0,22.811,0,0,0,0,0,1,0,0,0,0
"PF3D7_1372600",3.998,2,0,3,107.998,13,2,20,1,0,36,2,0,11,2,2,22.919,11,7,22.445,5,8,1,0,1,0,1,1.043,2,11,1,1
"PF3D7_1372700",4.565,0,0,43.577,19.556,113.691,4.22,13.939,0,0,111.991,16.104,0,80.899,0,0,1.001,88.404,28.282,82.282,12.439,39.711,50.854,1.551,3.955,0,2.889,0,4.026,220.278,2.124,14.277
"PF3D7_1372800",0,0,0,0,2.402,18.614,1.001,2.063,0,0,18.808,0,0,12.172,0,0,6.557,6,0,3.001,1,4.204,0,3,0,0,0,0,0,0,0,0
"PF3D7_1372900",11.514,88.989,0,0,0,0,1.373,0,0,3.867,58.118,5.72,0,4.678,0,0,0,48.544,0,0,0,0,0,0,0,0,0,0,0,5.077,0,0
"PF3D7_1373000",0,0,0,49.969,0,2.221,1.025,0,0,0,5.124,0,0,0,0,8.061,2.447,0,0,0,0,11.518,1,0,0,0,0,0,0,1.016,0,0
"PF3D7_1373100",0,0,0.81,4.79,0.991,1.014,0,0,0,0,0,6.341,0,0,0,0,8.867,1.904,0,1.047,0,10.529,0,0,0,0,1,0,0,2.082,0,0
"PF3D7_1373300",12.312,5.061,0,1.002,0,0.946,0,0,2,0,0,6.417,0,2.447,0,0,4.011,93.647,0,5.006,4.066,0,1.001,0,0,0,1,7.306,0,7.163,0,0
"PF3D7_1373400",21.479,0,8.487,98.206,36.814,32.212,33.943,0,2.335,3.016,60.274,11.381,0,3.273,1,1.367,8.198,0,3.37,13.55,0,6.034,6.701,0,5.037,0,2.2,1.087,0,19.681,0,0
"PF3D7_1373500",680.991,410.068,2332.809,667.826,2226.41,905.017,299.05,1389.559,486.052,626.653,1372.208,2418.697,27.007,567.218,150.385,4979.004,409.144,1146.89,998.022,873.04,709.552,263.346,1328.674,644.423,184.021,2180.141,100.393,1282.177,776.698,757.035,1584.992,20842.542
"PF3D7_1400100",680.024,769.002,3806.713,859.796,1593.945,1550.883,556.39,683.98,163.128,80.924,1839.462,3606.454,47.151,672.644,74.503,4462.139,555.057,908.964,1526.098,1519.734,1403.576,260.028,807.516,11.132,145.709,119.203,114.308,1130.786,935.897,391.561,1440.31,16491.023
"PF3D7_1400200",10.136,0,2.011,247.279,19.064,65.603,4.254,6.117,29.29,0,42.279,18.976,0,6.98,0,3.344,2.138,16.476,3.852,15.289,4.38,39.124,2.823,0,0,0,0,0,10.549,19.029,1.998,5.542
"PF3D7_1400300",1,0,0,0,1.024,4.542,2.967,2.129,1,0,23.988,0,0,0,0,0,5.068,14,0,0,1,1.118,0,0,0,0,0,0,0,4.977,0,0
"PF3D7_1400400",2.956,0.749,1.987,21.45,3.09,21.446,0,3.841,0,0,6.296,0,0,0,1,0,0,0,2,0,0,1.963,0,0,0,0,0,0,0,0,0,0
"PF3D7_1400500",0,0,0,11.206,10.033,1.158,1.278,2.571,0,0,0,181.803,0,3.249,0,0,5.08,11.187,0,3,1.602,6.427,0,0,0,0,1.009,0,6,11.818,0,0
"PF3D7_1400600",0,0,2.142,36.299,4.935,9.616,2.41,0,3.423,0,2.355,3.71,0,0.711,1,0,0,18.583,0,0,1.998,2.617,2.05,0,0,0,0,0,0,4.636,0,0
"PF3D7_1400700",0,0,0,9.089,1.045,18.946,1,0,0,0,0.892,3.028,0,0,0,0,0,0,2.689,0,0,1.116,0,0,0.983,0,1,1.003,0,0,0,0
"PF3D7_1400800",0,0,3.83,0,0,2.599,0,2.007,0,2,16.481,0,0,3.997,0,0,4.08,11.17,0,0,0,6.011,1,0,1,0,3.005,0,0,31.143,0,0
"PF3D7_1400900",13.621,6.969,0,0,49.219,0,4,1,1.5,0.643,11.87,0,5,0,0,4,0,0,0,0,39.905,3.464,0,0,0,0,52.486,0,13.896,8,0,0
"PF3D7_1401000",277.232,831.931,38.001,66.072,204.965,126.184,153.853,21.009,224.931,117.284,229.821,88.758,17.223,81.631,4.05,216.051,112.047,11.19,37.367,107.685,72.608,6.002,13.051,3,1.005,29.548,6.057,22.363,245.529,201.72,329.631,947.3
"PF3D7_1401050",12,5,0,1,16,10,9,2,19,4,19,1,1,7,0,5,7,35,7,16,15,0,4,0,1,1,8,0,0,21,0,18
"PF3D7_1401100",18962,37946.994,2789.998,19238.92,165105.9,97928.827,27271.347,19750.19,47731.933,14129.701,134819.031,42667.688,12937,69091.559,586,8066.655,72655.245,158466.524,21292.071,127844.718,210585.68,311,23904.442,256,8034,724,20727,5504.864,4298,74434.273,1024,965
"PF3D7_1401200",185,14,69.091,201,1662.957,553,65,79,152,21,1517,28,44,338,8,297.041,175,339,58,375,273,64,126,9,18,0,60,4,22,540,3,8
"PF3D7_1401300",42,25,1599,662,369,661,107,925,52,23,366,28,21,105,49,2323.056,121,41,56,227,187,419,112,456,12,30,27,71,233,189,31,58
"PF3D7_1401400",40415,89214.996,81678.12,123267.391,334320.748,201243.895,95177.199,90855.517,116759.63,78625.529,213378.326,245651.683,46940.915,113174.436,5336,113066.203,386984.441,277783.994,149280.546,110201.983,226346.741,11746.859,78452.191,10932.998,53984.987,21438.619,75712.063,52837.427,110634.588,151101.955,36907.978,129185.749
"PF3D7_1401500",71,5,3083.886,1330,358,849.442,118,876,32,6,87,29,3,45,96,2309.447,23,71,87,102,25,689,20,494,13,89,27,200,303,183,98,76
"PF3D7_1401600",319,1851,10555.296,2584.975,4811.772,3920.79,1247,2266,2624,831,3772,3296.933,129,1211,290,17702.121,1459.991,2467.028,2306.001,6568.405,6353.811,1049,1441.003,650.898,266,2752.869,889,3823.002,2282,1111.008,3991.926,11237.265
"PF3D7_1401700",1,15,170,44,54,17,24,18,81,6,55,231,0,3,5,397.622,12,97,6,101,85,49,16,8,2,11.013,5,24,20,24,20,59
"PF3D7_1401800",32,15,1929.24,569,45,248,36,238,15,3,51,80,0,14,36,3753.633,6,50,40,83,17,248,32,107,5,88,2,115,247,28,268,519
"PF3D7_1401900",1,1,8,1,13,14,4,1,7,0,2,1,0,3,0,9,4,3,3,16,2,1,1,0,0,0,0,0,1,4,1,1
"PF3D7_1402000",18,44,605.018,156,132,136,38,108,55,14,55,168,0,9,15,636,2,66,59,174,127,52,25,32,5,29,8,58,70,15,60,265
"PF3D7_1402100",38,79,2112.571,208,338,412,117.477,76,164,43,263,410,2,55,50,2567.134,33,117,84,824,393,142,126,41,19,148,45,199,140,60,169,387
"PF3D7_1402200",3,5,172,37,78,26,5,10,21,4,40,22,2,11,4,118,4,43,4,75,29,9,9,8,0,6,10,25,13,9,14,23
"PF3D7_1402300",590.374,1155.77,5279.424,1884.078,1753.042,2611.165,990.807,803.519,939.342,480.162,1477.28,1775.118,81.467,698.311,184.19,10181.374,350.393,1447.938,503.74,2717.3,2203.971,694.791,701.516,284.281,451.297,680.798,367.579,783.134,1160.719,943.906,906.516,2189.114
"PF3D7_1402400",156,137,2317.336,338,677.117,527.459,161.002,246,224,85,896,614,13,219,65,1725.081,245,490,144,992.005,506,121,126.988,53,32,101,102,177,329,411,128,336
"PF3D7_1402500",510,1682,19507.012,5352.97,2965.341,5282.954,1202.82,3238.892,1307.457,928,2092.795,3198.7,261,1337.806,257,20460.478,1934,4170.963,1537.101,3729.466,8354.673,1008,775.763,812.715,465.001,891,744,2253.478,3734.508,964.003,1795,5470.603
"PF3D7_1402700",225,694,8415.546,2686,1347,1867.48,640,1203.382,639,264,991,2180.612,47,519,177,8185.759,385,789,489,1409,1325,639,341.385,553,128,694,233,1360,891,379,1177,4215.961
"PF3D7_1402800",265.548,57,9648.138,3932.783,441.023,2389.811,359.838,526,148,64,599.185,555.682,11.03,215.011,275,14236.713,222.525,172,265.965,1147.012,102.481,1180.632,246.836,252,67,738.117,41,398.998,722,467.043,712.426,1986.804
"PF3D7_1402900",4,4,93,25,7,32,5,4,12,4,18,12,0,8,0,99,7.194,4,5,43,3,10,6,0,2,5,0,6,2,7,5,4
"PF3D7_1403000",0,0,21,4,1.001,1.004,0,2,2,0,1.002,1,0,0,0,3,0,0,1,1.005,3.004,0.86,0,0,0,0,0,0,0,1,0,5
"PF3D7_1403100",5,4.001,44.024,123.032,50.802,104.512,15.005,18.024,29.982,7.003,61.075,294.05,0,4.005,1.001,352.362,2.024,18,9,119.018,13.059,19.051,22.182,3.067,3.002,6,6.004,14.014,6,1.935,19.966,87.001
"PF3D7_1403200",0,0,0,0,3,2,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_1403300",3,1.625,1.002,1.016,6.394,6,1,2.306,0,0,4.28,6,0,1,0,4.001,2,0,0,6.005,2,3,1,0,0,0,1,2,1,1.057,0,0
"PF3D7_1403400",2,0,6,5,0,6,0,0,0,1,1,3,0,0,0,3,0,0,0,2,0,0,2,0,0,3,0,3,2,0,11,0
"PF3D7_1403500",0,2,1,5,0,2,1,2,0,0,0,7,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"PF3D7_1403600",0,0,5,1,0,1,1,1,0,0,0,0,0,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PF3D7_1403700",0,0,109,4,3,5,0,0,0,0,2,0,0,0,4,57,0,0,1,0,0,6,0,0,0,0,0,4,4,2,0,0
"PF3D7_1403800",12,0,2405.064,116,60,80.006,4,58,0,2,43,0,0,16.178,97,3055.033,2,4,15,14,2,210,1,77,2,20,1,81,190.004,71,17,26
"PF3D7_1403900",51,0,8990.924,4151,55,1004.34,108,2120,1,10,64,103,2,24,192,5890.622,4,4,112,18,14,946,26,917,11,100,2,149,1207,95,150,937
"PF3D7_1404000",4,0,984.548,449.69,4,113,11,129,0,0,6,9,0,5,21,505,1,2,8,1,0,83,6,97.699,1,31,0,46,153,26,22,170
"PF3D7_1404100",86,126,2322.281,1394,202,404,177,536,100,20,131,375,9,33,72.017,2264,37,165,160,166,207,229,85,225,14,103,20,209,475,69,235,1344
"PF3D7_1404200",0,0,36,10,0,1,0,2,0,0,2,2,0,0,0,53,1,0,2,0,0,4,0,0,0,2,0,5,3,0,13,7
"PF3D7_1404300",3,3,7,1,19,11,3,3,4,3,15,9,1,10,0,9,43,23,3,5,10,0,7,0,1,0,0,3,3,34,0,0
"PF3D7_1404400",0,0,6,24,1,4,1,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"PF3D7_1404500",403.998,373,2153.999,684,901,2770.11,679,117,412,368,1535,909,117,605,39,2505.102,879,382,325,1799,2591.056,135,518,32,287,123,184,88,125,580,176,376
"PF3D7_1404600.1",0,0,2.663,0,240.019,0,27,13,0,10,45.549,0,0,21.972,0,0,22.811,8.031,3.1,37.897,21.425,0,17.965,0,0,0,0,0,0,63.236,0,0
"PF3D7_1404600.2",11,0,64.337,9,297.88,15.191,0,0,9.051,0,86.776,6,0,79.854,4,30.555,0,110.054,8.9,64.783,139.151,0,8.821,1,4,1,0,6.101,20,138.332,7,2
"PF3D7_1404600.3",0,5,0,0,107.162,3.809,0,0,29.949,0,8.675,0,13,0,0,16.445,40.189,33.915,0,58.322,14.425,2,7.214,0,0,0,20,4.899,0,8.433,0,0
"PF3D7_1404700",8,28,70,28,216,44,18,19,45,20,111,20,7,49,1,91,69,105,24,194,193,1,24,6,3,6,54,25,25,172,7,12
"PF3D7_1404800",8222.763,24488.58,32543.722,21421.249,31822.542,50642.182,17658.549,12108.113,11680.949,12754.947,32972.086,31350.322,4564.381,12230.073,1060,32794.272,47557.329,14843.227,16007.169,43606.749,79504.402,3807,13052.992,2859.045,6089.739,3299.041,5197.815,7217.33,13906.831,18488.067,5200.251,17573.322
"PF3D7_1404900",1317,2916,11603.377,4103.691,5446,9454.743,2768.023,1953.979,2006,1192,5981.082,4246.896,586,2289,248,13027.69,4838.058,2339,1761.609,5416,12125.386,838,1376,676,994.999,895,1447,1545,2248.999,3189,1592,4280
"PF3D7_1405000",167,468,838,212,927.562,615,381,142,218,197,1273.182,423,35,235,26,1054,505,403,250,1497,1473.008,160,204,16,88,70,144,142,273,956,71,80
"PF3D7_1405100",215,369,3991.682,1222,545,2748.35,336,336.015,530,185,610,912.188,19,134,71,4029.057,198,200.587,472,1732,1979.386,303,582,146,116,208,122,175,470,165,307,1365.941
"PF3D7_1405200",45.779,65,123.94,65,50.937,116.148,35.79,30,64.818,14,63.883,90.057,1,15.017,2,161.945,32,111,28,116,106.9,12,46.96,9,19,26,15,19.997,41,12,22.695,96.994
"PF3D7_1405300",92.221,102,350.06,109,133.146,309.852,50.21,27,133.182,50,225.117,134.943,5,29.983,13,464.055,62,200,38,278,330.103,32,53.04,18,19,51,26,31.003,81,28,65.305,183.006
"PF3D7_1405400",15,24,468,111.175,29,146,38,12,33,4,50,92,0,4,10,428.915,9,18,17,158,67.001,24,33,5,7,24,0,10,23,13,26,119
"PF3D7_1405500",280,384.816,1000.424,501.001,492,1297.001,551.024,90.046,251,150,541,939,23,152,35,1439.956,161,211.956,233,1012.999,1575.252,76,294,29,116,75,129.13,80,90,124,115,421
"PF3D7_1405600",15,4,933.002,261,33,68,20,116,11,10,34,21,0,16,10,655.046,6,27,38,56,38,45,17,58,1,33,2,85,45,6,31,336
"PF3D7_1405700",140,531,2660.812,769.975,647.011,1289.559,433,377,386,200.022,594,1167.984,83,244.015,64,2933.288,108.997,369,345.992,948.509,1750.825,272.7,366.057,125,126,172,136,319,380.988,137.969,365,878.912
"PF3D7_1405800",3525,2669,22025.028,4512,8364.069,19671.056,5001,1249.637,3138,3096,13164.013,5143.044,857,5254.342,529,27767.617,10267.604,2546,2901,20425.599,27068.464,1953.266,4878.151,450,1896,1306,1575,1005,1843,6418.52,1370.622,3123
"PF3D7_1405900",1900,583.012,5038.794,2030,3138.284,6167.485,2814.315,275,990,1010.133,6735.325,1312,144,1921.074,191,5924.221,3762.201,593,1148,4568.368,9383.253,408,1284,89,897,442,349,154,258,2742.091,193,480
"PF3D7_1406000",62.997,201,392.308,361.23,172.58,736,233,127,63,49.96,182,338,7,43,16,256,38,111,199,206,449.816,20,101,43,36,15,27,40,41,73,27,291
"PF3D7_1406100",159,160,1609.725,423,234.677,802.212,268,62,160,134.041,430,435.053,32,73,52,1312.377,203.006,88,146,567,774.02,152,184,35,139.001,117,78,85.03,130.991,251.003,143,314
"PF3D7_1406200",4862.115,1566.135,17731.324,6383.191,12695.186,23226.267,6466.202,804.99,3203.441,2967.516,23280.816,5035.315,551.735,7655.802,521.758,25225.744,13820.771,2102.18,3750.393,23203.815,38654.167,1568.226,5600.841,232,2930.162,1256.099,1224.224,355.57,638.517,9039.78,879.26,2325.06
"PF3D7_1406300",416,1018,424,529,1617,1912.047,639.999,201,973,300,1065.062,1129,119,385,28,606.005,250,1488,567,1075,1357.006,56,230,49,181,192,169,633,93,528,762,144
"PF3D7_1406400",4,1,7,7,45,3,1,0,5,1,12,0,2,9,0,17,4,18,0,28,13,1,1,0,1,2,1,5,0,6,3,0
"PF3D7_1406500",1.018,2.058,87,0,6,5.953,2,1.912,0,2,10,2.004,0,1,2,70,1,0,0,4,0,8,4,2,0,0,1,3,6.999,2,2,17.005
"PF3D7_1406600",4,0,744.498,307.181,3.272,98.002,10,18,0,1.74,11,4,0,6,20,751,1,1,3.002,0,1.008,66,2,23,2,4.001,0,4,13,13,13,16.007
"PF3D7_1406700",4,2,389,128,0,35,1,87,0,0,1,7,0,2,4,131,0,0,5,0,0,16,0,25,1,0,0,1,10,1,1,11
"PF3D7_1406800",0,0,6,4,4,3,0,0,0,0,3,0,0,5,0,10,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,1
"PF3D7_1406900",0,0,36,33,1,9,3,12,0,0,0,8,0,0,1,26,1,0,0,1,1,3,0,8,0,0,0,0,7,0,1,0
"PF3D7_1407000",2,0,21,6,6,13,0,2,1,0,6,23,0,0,1,24,3,5,1,2,8,3,3,6,1,1,1,0,0,8,0,0
"PF3D7_1407100",4267,11272,31385.753,27830.148,26369.397,37440.05,13167.211,16367.452,11547,8384,26160.33,25831.087,3606,11530,1011,25541.538,30154.666,15053.779,19755.626,12509.263,38616.251,2638,6720.046,3264,5813,2275,6649.033,3975,7415.276,12816.419,4637.604,17980.74
"PF3D7_1407200",96,95,2102.755,324,124,1278,220,210,123,55,304,376,34,115,74,1525.999,143.008,56,114,247,621.139,150,65,65,94,34,47,48,159,159,67,154
"PF3D7_1407300",2151,1801,17281.476,5411.099,7231.092,10370.784,3595.784,1860.134,2251,1630,8762.185,4771,627,2765,613,17197.427,5821.003,1899,2051.091,4385.969,9621.886,1986.016,1741,710,1233,983.521,1124,1724,2142,4746,1180.488,3192.288
"PF3D7_1407400",150,157,1067,268,380,721,204,187,158,87,449,351,58,225,24,719,442,274,152,600,884,53,125,43,102,37,105,61,194,282,67,195
"PF3D7_1407500",223,279,1478,558,350.993,1980.117,397,341,248.998,162,605.999,679,65,221.025,29,974,704,164,381,520,1947.113,84.998,181.891,56.735,199.99,28,131,60,89,296,94,372
"PF3D7_1407600",59.879,7,28.018,9.01,973.542,112.798,36.53,2,69.029,15.006,825.106,7.075,8.026,209.132,3,91.644,69.017,49.003,16.005,252.03,430.602,9.002,54.235,0,16,2,29.559,7,5,194.02,3.031,2
"PF3D7_1407700",2,2,0,3,33,4,1,2,1,2,21,2,1,1,0,2,15,5,4,3,7,1,4,0,7,0,2,1,6,8,1,0
"PF3D7_1407800",2944,9106.012,39658.821,13744,21315.309,50877.546,9078,10623.463,7224,5614.275,25761.446,13517,3222,12102.664,725,49647.945,20713.398,6795,9516.93,15290.736,67412.691,2597,4786,2694,3421.47,2324,5189,3378,7268,9782,5904.048,12782.165
"PF3D7_1407900",6469.999,11126.657,16231.584,16093.091,45614.201,54583.319,17054.326,11326.879,9118,11201.195,41792.264,22794,7556,28112.091,644,13117.403,55587.485,20455.077,13452.754,29108.197,97067.937,760,7592,982,8036.554,937,9466.999,2338,7497,29323.288,2604,9378.042
"PF3D7_1408000",428.001,1133,14603.294,4976,2411,6704.32,1128,4959,1506,590,2756.138,2188,283,1363,202,10509.351,1688,1630.888,874,1710,4458.004,1055,444,1364,345,530,556,1188,2537,1063.044,1984,2309
"PF3D7_1408100",1714,3091,67631.363,11950.562,8908.327,18089.745,2846.477,7598,3773,1315,8736.304,7245.997,804,4083,811,52682.169,4170,4043,3371.161,9122.999,16970.806,2863.971,1817,2767,1092,2598,1682,4660,7672,3332,5952.006,17005
"PF3D7_1408200",3031.876,2794.731,9018.302,6534.724,22366.511,19890.717,5354.664,1043.573,5938.101,3211.429,22624.042,7567.53,814.173,8162.944,398.001,23280.624,7851.769,4124.793,3473.069,16452.453,27999.483,1065.445,4423.994,172.002,2066.005,1853.126,2385.09,1084.174,1302.614,8458.78,1689,3252.44
"PF3D7_1408300",6,4,11,5,49,0,3,1,5,0,46,0,0,1,1,38,1,22,1,7,1,1,1,0,2,2,2,6,4,5,0,0
"PF3D7_1408400",116,168,2651.21,927,835.403,724.043,173,214,270,102,731.001,373,37,196,65,4359.204,270,388,146,653,899.032,225,256,98,89.02,201,108,228,408,242,354,845
"PF3D7_1408500",290,442,923.95,461,735.259,1214.848,410,168,304,380.029,869.319,524,100,294,29,884.135,593.993,313.023,209,2031.467,2267.535,87,395.087,32,163,70,133,53,191,413.145,85,183
"PF3D7_1408600",5741,15900.995,70584.567,48255.515,36927.707,42419.55,14314.996,31750.161,13048,11050.333,30516.084,35220.819,4712.123,13289.4,2241,62005.818,31790.166,32060.725,21818.236,15892.009,33592.868,6247,9751.912,7357.994,6249,7927,8495.687,20974.253,31967.363,13600.129,13324.709,45710.317
"PF3D7_1408700",3311.203,2821.001,7286.678,6159.969,15893.935,16202.787,5711.892,931.021,4719.457,2813.025,11360.535,9425.089,713,5603.541,226,10268.015,3581.04,4053.025,3038.236,16604.376,33481.811,237.898,3015.023,177,2963.898,812.001,2387.762,1070.067,875.069,5029.11,1595.055,6066.079
"PF3D7_1408800",0,0,3,0,10,4,1,0,1,0,9,1,0,6,0,2,2,0,1,9,6,0,1,0,3,0,0,0,0,1,0,0
"PF3D7_1408900",329,428,2632.235,751,617.084,2186.303,450,677,212,296,758,983.615,112,410,53,2058.059,641.03,677,381,1164.488,1737.093,182,360,127,293,73,128,191,432,367,242,438
"PF3D7_1409000",92,219,1137.08,321,292,831.004,351,134.001,97,151,257,531,10,118,22,1117.313,155,194,176,724,1701.961,76,138,29,54,84,51,85,112,92,84,372
"PF3D7_1409100",23,21,645,125,239,412.033,61,24,52,29,254,57,2,94,24,364,211,18,86,115,506,16,73,4,14,9,7,25,36,56,18,56
"PF3D7_1409200.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1409200.2",0,0,34,4,0,1,1,3,0,0,0,0,0,4,0,28,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0
"PF3D7_1409300",0,0,15,5,0,11,5,12,2,0,0,4,0,0,0,41,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0
"PF3D7_1409400",0,0,20,124,6,10,0,11,1,1,2,1,0,7,0,26,3,2,1,1,4,3,2,2,2,2,3,6,0,4,0,2
"PF3D7_1409500",3,0,10,2,1,6,0,2,0,0,0,2,0,0,2,26,0,0,1,12,0,1,0,0,0,0,0,0,0,0,1.005,6
"PF3D7_1409600",447,761,1437.407,923,1818.41,3465.023,778,201,548,759,2268.173,910,233,1178.036,62,1623.018,2051.085,812,414,2186,3956.362,98,554,58,580.003,105,369,109,364,808.008,263,464
"PF3D7_1409700",2,4,842.945,198,10,19,6,68,1,0,14,8,2,1,18,679,2,0,6,0,3,77,1,46,2,31,1,52,118,11,14,91
"PF3D7_1409800",27,0,3039.472,957.114,20,509,64,407,0,0,16,23,2,5,89,2590.268,0,0,14.004,1,0,289,7,223,9,67,0,66,404,30,112,564
"PF3D7_1409900",189,497,9814.161,3321,788.99,2268.097,414,1895.013,500,132,1105,1337.037,48,261,205,11005.373,225,914,407,962,769,1091.476,328,746,94,736,221,1299,2032,262,1317,3501.254
"PF3D7_1410000",335,703,1710.219,1254,1037,1426.351,733,545,562,306,990,1318,177,559,64,1919.775,546,813,432,1557,1298.025,310,382,124,318,300,310,555,1030,488,331,1252.002
"PF3D7_1410100",81,13,79,22,214,111,34,18,45,22,243,26,18,52,2,101,58,77,38,113,71,9,29,2,15,14,44,9,32,75,12,15
"PF3D7_1410200",2964,3476,20824.013,6894,11276.949,13810.371,4562.122,2568.002,3603.148,2181,14202.496,7209.004,941,4474.09,506,28970.922,5606.321,4068.57,2593.001,11054.054,19898.528,1731,3116,831,1258,1637,2075,1913.612,2637,5418,2510.978,7533
"PF3D7_1410300",1362.195,744.018,2296.141,996.056,3754.304,6677.611,1928.786,282.095,1324.011,1017.047,2794.472,3235.675,79.993,1361.018,95.001,8415.514,1987.446,761.718,968.001,6454.443,9943.618,173.069,1665.827,26.996,794.045,372.002,515.425,295.22,90,903.679,580.295,1060.9
"PF3D7_1410400",0,0,10,0,8,5,3,3,1,0,1,3,0,3,0,59,0,0,0,1,9,1,0,0,0,0,1,9,1,3,2,1
"PF3D7_1410500",137,83,225,141,859,204.053,62,99,205,73,693,71,96,255,14,213,118,330,76,108,252.201,16,41,5,47,22,154,86,132,283,81,85
"PF3D7_1410600",8081,18589.636,34666.66,29626.436,55072.272,54956.461,20008.137,18360.199,20160,13033.416,45904.904,37712.726,6661,24102.352,1283,42080.601,40095.981,33661.996,23710.251,30057.239,54926.822,3737,16020,2834,7787,4383,10591,8263.721,10640,18471.893,8595.885,27257.219
"PF3D7_1410700",1,0,0,1,12,2,0,0,0,0,1,1,1,1,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0
"PF3D7_1410800",43,44,0,30,221.489,153,45,8,29,11,118,61,6,51.481,0,2,57,26,44,114,256.219,2,20,0,24,0,34,3,1,108,0,2
"PF3D7_1410900",917,811,2104,979,2410.88,4988.063,901,214,731,633,1968,1045.062,121,836.519,62,2453.783,1006,638,605,5260.477,7404.115,127,960,53,461,84,496,42,117,897,125,369
"PF3D7_1411000.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.835,0,0
"PF3D7_1411000.2",25.848,59.96,10.159,20.905,369.941,80.809,44.16,7.001,50.019,48.008,289.335,61.358,7.001,81.009,6,41.035,93.027,63.02,27.002,369.313,296.159,7.001,47.086,0,14.001,0,25.013,3.001,14,84.156,3.016,3
"PF3D7_1411100.1",149.178,110,189.204,165,230.014,323,220,106,108.997,45,331,425.317,32,64,12,140,124,156.999,147,369,423,28,92,16,76,8,62,12,49,318,39,75
"PF3D7_1411100.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1411200",1973.822,2144,10906.996,4729.647,6359.989,11469.315,3384.528,1185,2967,2194,7935.048,4422.218,524,2689,257,15287.475,4948.024,1777.001,2269.002,7166.108,16671.129,1119,2524,354.075,1431,912,1426,660,1082.001,3380.997,1138,3344
"PF3D7_1411300",124,202,2481.589,479,497.726,551.017,166,239,137,77,579.053,417,33,128,47,1925.867,209,264,143,429.017,761.15,160,111,85,48,142,99,197,306,306,263,533
"PF3D7_1411400",12.003,21.005,144.049,45.013,76.043,148.07,25.005,15.007,42.016,40.015,77.08,39.017,6,41.015,6.002,282.025,87.012,17,22.002,169.033,172.029,20.381,27.002,0,27.01,4.001,11.001,5.001,11.012,72.387,12.002,16.001
"PF3D7_1411500",771.045,989.652,1861.972,1036.025,3093.708,3330.076,1013,214.688,1063.001,855,2474.59,1313.665,171,1036.609,61,2685.005,1597.138,864.981,736.876,4489.408,5930.938,155,979.998,41.897,660.486,262,554,105,298.99,1433,256,427
"PF3D7_1411600",57,37.148,236.999,350.618,1820.478,335.01,94.521,232.004,187.148,56,899.081,41.878,12,345.012,4,594.142,300.71,305,65.005,666.205,486.011,97,175,36,25,12,60,17.156,32.002,379.053,13,37.002
"PF3D7_1411700",127,292,830,324,1245,1009,354.102,116,210,136,776.121,613,34,329,26,1306,252,426,236,573,1231.115,79,181.001,33,106,116,148,116,92,183,223,642
"PF3D7_1411800",189,133,671.212,282,295,780.844,200,71.024,146.626,123.188,396.001,195.998,24,141.003,30,1207.075,272.985,54,125,431.027,1026.347,64.954,173.008,12,170,92,53,31,83.204,209,93.079,441.371
"PF3D7_1411900",1613,3925,3489.064,6365.117,9713.059,9040.943,4349,2061,2461,2442,7204.052,10149.202,821,3560,114,5990.764,7190.757,6138.002,3493.021,5446.382,11155.043,585,2444,212,1929,440,1389,467,978,3748,692,3224
"PF3D7_1412000",32,29,39,15,117,61,60,17,55,21,131,20,14,51,1,53,56,23,25,118,333.003,2,29,0,17,3,46,0,4,82,2,5
"PF3D7_1412100",110,23,1753.696,491,315,179,129,138,114,46,320,49.991,49,130,39,1465,123,83,69,240,631,126,76,10,35,63,116,31,198,205,134,403
"PF3D7_1412200",1035,313,474.672,298,1928.539,3045.204,473,192,858,300,3397.35,399.041,205,768,36,682,1001,698,403,3302,4935.884,45,758,8,305,35,404,38,101,1523,58,57
"PF3D7_1412300",537,1179,3876.706,1501,2538.919,7592.506,1203,809,916,829,3085.158,1311.892,366,1991.128,93,4098.256,1832,1313,961,4070,14087.488,139,826,81,542,120,592,202.154,625,1450,292,647
