ORF,AA01,AA02,AA03,AA04,AA05,AA06,AA07,AA08,AA09,AA10,AA11,AA12,AA13,AA14,AA15,AA16,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11,AS12,AS13,AS14,AS15,AS16
PF3D7_1420700,11031.0,33554.306000000004,212551.199,83378.257,107723.317,132647.633,31414.013,56920.755999999994,35269.057,21917.0,107552.395,55956.473,10217.007,42976.904,5406.0,287642.946,68142.065,45143.942,33203.345,74511.212,156972.62,24794.474,23500.123,18517.998,11129.005,21877.0,24075.487999999998,33024.672,43759.0,38938.906,40100.252,76317.23
PF3D7_1420800,1.011,1.0,0.0,0.0,13.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0
PF3D7_1420900,87.98899999999999,26.0,101.0,107.0,377.0,129.0,61.0,87.0,59.0,28.0,217.0,35.0,76.0,136.0,8.0,85.0,14.0,207.0,50.0,94.0,103.0,16.0,39.0,13.0,29.0,4.0,51.0,9.0,35.0,343.0,5.0,16.0
PF3D7_1421000,60.0,119.0,110.0,106.0,805.002,271.0,122.0,104.0,100.0,123.0,601.0,71.0,96.0,253.0,7.0,101.001,53.0,238.0,89.0,203.0,415.0,10.0,52.0,21.0,60.0,11.0,184.0,19.0,94.0,387.0,21.0,38.0
PF3D7_1421100,1501.606,1352.445,111.251,183.358,4039.1020000000003,4432.446,1876.38,38.0,1400.865,1364.6429999999998,6589.055,901.668,476.724,1629.5510000000002,104.62899999999999,122.072,94.171,1353.2979999999998,893.663,7719.661,4989.0779999999995,39.086,2145.859,16.187,865.7189999999999,30.194000000000003,1249.447,13.008,512.823,4359.628,7.059,13.087
PF3D7_1421200,1760.0,4161.929,29522.232000000004,13733.319,9550.017,13630.776000000002,3276.7709999999997,9993.0,3458.967,2622.758,7110.504,9616.716,856.034,4251.0,652.0,26832.314,4551.087,7194.9980000000005,4484.001,5570.688,14782.581,3482.9,2499.0,2397.939,1252.0,2782.97,1395.755,5468.0,11867.256000000001,2830.0009999999997,3611.051,15182.09
PF3D7_1421300,3.113,2.113,13.002,2.032,15.196,20.000999999999998,4.0,2.0,6.821000000000001,1.0,24.471999999999998,3.133,0.0,7.002000000000001,0.0,26.005,3.1239999999999997,0.0,4.0,7.0,15.001,5.0,5.005,2.0,1.0,4.56,3.0,4.0,1.18,9.012,1.006,15.0
PF3D7_1421400,268.0,400.0,4350.793,1379.0,547.0,2847.993,495.0,1029.015,332.0,125.0,719.0,1489.0,58.0,243.019,107.0,2875.111,191.0,405.0,535.0,705.0,1568.664,635.997,327.935,343.0,148.0,313.0,78.0,516.0,980.0,406.0,699.0,1443.019
PF3D7_1421500,13.0,28.0,308.453,84.68,26.0,102.40700000000001,19.403,29.697,15.64,9.0,34.236,44.717,3.0,10.142000000000001,4.0,445.94800000000004,5.0,14.0,27.999000000000002,60.812,109.0,18.965,15.0,23.0,2.7030000000000003,23.991999999999997,7.0,25.418000000000003,73.44800000000001,20.0,27.119,66.003
PF3D7_1421600,108.292,262.827,2872.868,965.429,394.33099999999996,1350.8529999999998,215.542,167.415,185.12099999999998,121.273,374.278,473.38199999999995,29.285,153.906,64.0,3815.191,101.846,160.453,205.825,610.94,938.3919999999999,176.801,179.37400000000002,127.42399999999999,81.298,234.997,67.226,332.273,460.41,224.227,384.69199999999995,936.4910000000001
PF3D7_1421800,0.0,0.0,15.0,5.0,30.0,7.0,1.0,6.0,1.0,1.0,9.0,1.0,3.0,11.0,1.0,72.0,5.0,12.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0
PF3D7_1421900,5.0,1.0,53.0,147.0,46.0,4.0,5.0,16.0,2.0,2.0,32.0,1.0,1.0,14.0,1.0,157.0,9.0,23.0,10.0,11.0,11.0,15.0,2.0,4.0,0.0,11.0,4.0,3.0,18.0,7.0,4.0,33.0
PF3D7_1422000,3.0,0.0,26.0,19.0,9.0,2.0,1.0,1.0,1.0,0.0,2.535,3.0,1.0,1.0,1.0,97.883,0.0,0.0,2.6260000000000003,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0
PF3D7_1422100,78.0,71.0,473.0,525.0,614.0,186.0,89.0,56.0,141.0,71.0,477.999,50.0,42.0,246.247,11.0,543.577,139.0,234.0,128.374,425.0,621.0,428.0,82.0,108.0,31.0,19.0,95.0,42.0,64.0,178.0,28.0,47.0
PF3D7_1422200,60.0,44.0,296.0,338.0,296.0,160.0,57.0,27.0,98.0,55.0,291.466,57.0,28.0,132.434,6.0,268.0,74.0,114.0,49.0,155.0,169.0,357.0,43.0,65.0,29.0,50.0,56.0,41.0,62.0,89.0,25.0,74.0
PF3D7_1422300,137.0,273.0,800.0,359.0,327.0,588.0,174.0,165.0,160.0,112.0,263.008,385.0,70.0,219.56599999999997,18.0,735.0,146.0,157.0,147.0,651.001,631.0,104.0,133.0,59.0,120.0,63.0,71.0,135.0,249.0,154.0,77.0,247.0
PF3D7_1422400,961.158,867.007,5912.182,1710.0079999999998,3721.007,4444.305,1475.5410000000002,380.004,1027.3410000000001,747.21,5344.805,1430.184,221.0,1529.735,120.0,6312.823,1966.2320000000002,945.007,965.159,4606.787,7739.309,534.0,958.0,128.0,530.003,285.14,655.266,433.05300000000005,511.103,1777.098,435.001,1197.364
PF3D7_1422500,4.0,6.0,30.0,5.0,123.0,17.0,8.0,4.0,18.0,12.0,56.0,1.0,3.0,19.0,0.0,62.0,38.0,17.0,7.0,61.0,86.0,2.0,9.0,4.0,3.0,1.0,11.0,5.0,1.0,31.0,1.0,1.0
PF3D7_1422600,2.0,1.0,1777.031,38.0,37.0,9.0,4.0,107.0,5.0,3.0,14.0,1.0,0.0,5.0,35.0,343.0,5.0,0.0,0.0,12.0,8.0,50.0,4.0,17.0,0.0,6.0,0.0,47.0,88.0,2.0,2.0,12.0
PF3D7_1422700,1016.0,1044.0,7466.328,2184.0,3620.941,6134.23,969.0,590.0,1130.0,641.0,3522.917,2154.0,63.0,1129.0,206.0,10809.305,628.0,1150.0,841.0,4894.553,5259.366999999999,934.0,1649.0,174.0,426.0,835.0,390.0,351.0,533.0,481.0,797.0,1963.11
PF3D7_1422800,276.0,226.0,1140.0,300.0,306.0,1407.075,461.0,199.0,122.0,63.0,432.0,616.0,41.0,153.0,45.0,760.0,102.0,240.0,185.0,842.0,1094.062,90.0,135.0,45.0,169.0,31.0,45.0,62.0,120.0,214.0,125.0,376.0
PF3D7_1422900,14.0,7.0,12.0,14.0,37.0,33.0,2.0,0.0,15.0,9.0,46.0,2.0,1.0,8.0,0.0,25.0,5.0,13.0,8.0,94.0,71.0,0.0,4.0,0.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,0.0
PF3D7_1423000,1239.0,2084.0,5706.075,2622.0,4887.064,7235.7080000000005,2360.0,1042.0,1853.0,1495.0,5476.246999999999,3521.33,610.0,3161.0,145.0,7296.609,3792.3259999999996,2296.0860000000002,1441.9620000000002,6363.984,11695.171,517.0,1812.0,205.0,844.0,339.0,892.0,338.0,871.0,2390.0,642.0,1806.0
PF3D7_1423100,52.0,9.0,18.0,21.0,138.0,108.0,42.0,1.0,26.0,26.0,178.0,21.0,10.0,38.0,0.0,33.0,38.0,24.0,26.0,56.0,106.0,3.0,22.0,0.0,32.0,0.0,19.0,1.0,0.0,93.0,7.0,3.0
PF3D7_1423200,104.015,285.0,2357.422,609.0,590.0,1878.0179999999998,537.0,238.0,276.0,229.0,415.0,939.0,28.0,209.00599999999997,59.0,1639.471,96.0,241.0,302.0,1059.0,1170.938,168.0,227.0,66.0,73.0,136.0,51.0,373.0,242.0,113.0,279.0,1281.0
PF3D7_1423300,7.0,3.0,59.38,8.0,89.008,33.0,13.0,10.0,23.0,7.0,41.0,14.0,5.0,8.0,2.0,99.0,7.0,39.0,4.0,172.0,17.0,7.0,23.0,1.0,2.0,3.0,7.0,5.0,1.0,10.0,12.0,21.0
PF3D7_1423400,2.0,0.0,3.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,11.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
PF3D7_1423500,20.07,1.018,248.41,10.086,64.184,27.016,3.012,7.0,6.002999999999999,0.0,70.053,7.351,1.0,13.01,5.0,2851.6279999999997,8.001,1.001,10.003,587.214,12.734000000000002,151.02100000000002,135.769,4.002,16.002,160.077,3.01,153.0,9.002,8.142000000000001,32.008,30.035
PF3D7_1423600,7.0,0.0,256.0,429.0,5.0,269.0,21.0,98.0,4.0,1.0,1.0,31.0,0.0,1.0,4.0,599.0,9.0,1.0,5.0,12.0,0.0,55.0,4.0,41.0,1.0,12.0,1.0,40.0,16.0,0.0,6.0,44.0
PF3D7_1423700,2617.84,1685.92,59059.916,13046.25,13585.896999999999,18649.415,4259.638,2351.759,2980.841,2348.5679999999998,14127.071000000002,4467.241,388.156,5772.559,714.3919999999999,58651.708,7271.818,2347.729,2278.972,16835.289,22368.682999999997,4326.941,2914.632,1074.991,1271.04,3565.739,1375.116,1443.567,1978.8120000000001,7418.879,2141.748,3075.512
PF3D7_1423800,1629.139,993.0,7719.27,1983.0,5458.399,6977.0,2686.107,374.0,1361.3,1068.0,7334.14,2523.2470000000003,279.0,2527.0,102.0,5650.081,2921.0240000000003,1094.016,1294.465,6941.297,10906.444,601.0,1665.0,123.0,854.0,1763.0,730.0,590.0,619.0,3965.84,442.0,873.0
PF3D7_1424100,3740.0,9819.0,74633.56,38230.82,24758.549,43974.907,9571.208,27617.535,12700.707,6472.935,22582.652000000002,28685.532000000003,2863.0,11368.886999999999,1675.0,65146.41099999999,20191.146,15599.028,12781.546999999999,13610.238000000001,30353.792,6328.0,4924.0,8269.0,3664.0,5258.0,5850.951999999999,13146.037,14207.0,8511.78,12653.566,36308.102999999996
PF3D7_1424400,3201.0,8508.011999999999,70516.625,20487.13,17619.073,37006.614,6395.985,14057.243999999999,8560.885,5088.0,18368.692,15383.85,1810.9979999999998,9806.765,1370.81,67062.366,11107.888,9825.0,6932.578,18102.839,37806.521,4290.093,4722.962,3888.6490000000003,2505.0,4076.0,4038.7690000000002,7295.0,10044.127,6349.003000000001,7978.231,25681.55
PF3D7_1425200,1.0,0.0,54.0,63.0,1.0,8.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,2.0,7.0,0.0,1.0,6.0,2.0,15.0,0.0,2.0,0.0,3.0,12.0,1.0,6.0,64.0
PF3D7_1425300,2.0,1.0,31.0,69.0,4.0,13.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,1.0,1.0,0.0,1.0,10.0,5.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0
PF3D7_1425400,9.0,0.0,139.0,351.0,4.0,92.0,7.0,52.0,0.0,1.0,5.0,13.0,0.0,0.0,3.0,122.0,1.0,0.0,6.0,0.0,5.0,53.0,1.0,37.0,0.0,1.0,0.0,4.0,13.0,2.0,2.0,37.0
PF3D7_1425500,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1425600,0.0,0.0,131.447,24.595,11.745999999999999,36.282,2.997,13.0,2.0,3.0,4.261,5.0,0.0,3.0,4.0,74.92699999999999,2.001,5.0,0.0,16.042,2.002,12.0,2.905,1.0,0.0,6.0,0.0,9.026,22.0,5.893,4.0,12.001
PF3D7_1425700,45.0,75.0,1626.352,208.0,136.0,376.0,88.0,120.0,61.0,31.0,99.0,339.0,1.0,43.0,31.0,1009.071,16.0,60.0,46.0,440.0,194.0,67.0,79.0,37.0,13.0,60.0,15.0,84.0,134.0,27.0,86.0,219.0
PF3D7_1425800,4.019,4.0,110.131,13.0,50.125,20.0,2.0,1.0,23.0,3.0,24.0,4.008,0.0,7.011,2.0,151.0,3.0,12.02,3.055,60.0,8.0,8.0,9.0,0.0,1.0,4.0,5.0,4.0,2.0,11.0,2.0,5.0
PF3D7_1425900,647.0,1529.0420000000001,17464.392,6633.406999999999,2795.0690000000004,4444.624,1411.0,6001.2119999999995,869.0,490.744,2440.096,3332.0,382.0,1045.0,357.0,13252.434,2256.0,1403.0,1273.0,1732.049,2785.468,1426.0,714.0,1910.815,508.0,973.054,557.0,3102.0,6997.774,1616.144,2405.459,3925.0159999999996
PF3D7_1426000,1250.0,4201.767,44324.962999999996,20487.112,10988.782,17418.796000000002,3815.0,9001.77,4518.0,2677.0,7079.406,13629.993999999999,1145.0,4947.905,826.0,32827.119,7183.49,8113.996999999999,4859.964,6170.533,16416.635,2456.0,2063.999,2930.0,2157.0,2066.0,2220.0,7223.598000000001,10424.863000000001,3435.9990000000003,5663.0,18015.991
PF3D7_1426100,1076.0,2343.0,16393.636000000002,6473.893,6107.0,8970.9,2766.452,2593.494,2495.0,1379.0,6480.0,4520.5,494.0,2810.313,409.0,18577.549,2712.255,2335.205,2330.0029999999997,3475.889,10271.024,1540.0,1637.0,830.0,841.0,1517.0,1033.0,2380.2729999999997,2535.0,3255.0,2013.0,7245.4890000000005
PF3D7_1426200,369.0,713.985,11517.711000000001,2643.099,1621.4479999999999,4595.97,923.0,677.7289999999999,1038.0,394.0,1438.045,2432.665,56.0,510.0,149.0,14480.747,463.0,870.0,914.081,2557.394,3891.728,856.0,724.0,274.0,196.0,960.0,184.0,945.0,954.0,387.0,1333.4089999999999,3708.026
PF3D7_1426300,1.0,0.0,5.0,0.0,17.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
PF3D7_1426400,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
PF3D7_1426500,7.0,3.0,53.0,8.0,210.0,16.0,8.0,1.0,29.0,1.0,103.0,1.0,0.0,36.0,0.0,20.0,28.0,14.0,5.0,171.0,83.0,0.0,7.0,0.0,0.0,1.0,5.0,1.0,2.0,121.0,0.0,5.0
PF3D7_1426600,23.0,13.0,30.0,6.0,215.202,15.0,17.0,2.0,42.0,7.0,168.0,16.0,3.0,45.695,6.666,31.333000000000002,37.0,36.0,4.0,192.0,112.025,1.0,24.000999999999998,0.0,5.0,1.0,9.0,0.0,4.0,123.0,0.0,1.0
PF3D7_1426700,1882.0,2088.0,4232.279,2524.0,5563.0,8994.677,2628.962,732.0,1879.9979999999998,1429.942,7007.906,4063.0,521.0,2412.38,192.0,4786.307,4300.2609999999995,2208.998,1698.0279999999998,6131.974,10342.723,257.0,1687.866,139.0,1085.0,356.0,1071.0,379.0,734.0,2642.0,649.0,1882.0
PF3D7_1426800,1803.4089999999999,1023.187,4139.036,2272.157,6126.496,8643.088,2794.631,337.625,1644.412,1497.249,7658.419,2513.366,266.974,2575.1420000000003,187.00099999999998,4216.352,4178.23,964.663,1360.4560000000001,6940.53,12424.112,363.61400000000003,2100.246,60.99100000000001,1110.212,312.306,750.178,158.002,350.725,3780.1620000000003,332.715,1018.9
PF3D7_1426900,0.0,0.0,7.0,47.0,9.0,3.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,13.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
PF3D7_1427000,54.0,19.0,58.0,144.0,996.0,71.0,46.0,7.0,82.0,31.0,622.004,21.0,15.0,223.0,8.0,68.0,178.0,78.0,29.0,264.0,265.0,11.0,55.0,3.0,16.0,0.0,24.0,1.0,3.0,377.0,2.0,0.0
PF3D7_1427100,4570.354,3687.6079999999997,12497.832,6529.634,16421.974,39341.036,9699.483,1217.968,4106.376,6100.46,20601.21,7109.513000000001,970.393,7727.682,613.005,15809.124,18889.863999999998,2708.134,4553.111,20495.871,49631.157999999996,1488.2220000000002,6105.15,229.395,4002.4759999999997,969.235,2348.024,406.461,1069.23,10608.122,1168.047,2096.285
PF3D7_1427200,66.0,139.0,23.0,188.0,621.0,423.24800000000005,136.0,47.0,124.0,65.0,256.0,250.0,28.0,65.0,0.0,50.0,139.0,82.0,128.0,227.0,2192.474,0.0,71.0,0.0,74.0,2.0,48.0,4.0,24.0,150.0,5.0,0.0
PF3D7_1427300,46.0,18.01,92.0,31.000999999999998,348.458,77.307,36.0,8.0,35.0,19.096,118.07,57.001000000000005,5.0,45.0,0.0,62.048,37.001,58.199,7.0,228.00099999999998,169.002,5.0,22.000999999999998,1.018,11.0,4.0,25.0,5.0,5.0,160.013,1.001,13.002
PF3D7_1427400.1,0.0,0.0,394.108,99.449,65.705,102.06200000000001,44.375,99.869,15.245,0.0,98.898,97.38799999999999,0.0,16.361,10.925,191.092,9.699,39.664,25.281,118.50299999999999,112.90899999999999,0.0,23.904,46.0,48.622,55.0,0.0,21.250999999999998,72.196,52.0,17.675,57.236999999999995
PF3D7_1427400.2,129.0,96.0,315.892,165.551,54.295,91.93799999999999,81.625,9.131,58.755,23.0,113.102,127.61200000000001,4.0,19.639,11.075,147.908,32.301,89.336,61.718999999999994,185.497,85.09100000000001,105.0,63.096000000000004,0.0,5.377999999999999,0.0,31.0,71.749,126.804,0.0,53.325,141.763
PF3D7_1427500,18.0,1.0,457.0,60.0,49.0,51.0,12.0,9.0,22.0,2.0,45.0,11.0,1.0,13.0,8.0,259.014,19.0,44.0,8.0,78.0,46.0,24.0,9.0,2.0,5.0,10.0,5.0,19.0,13.0,17.0,29.0,56.0
PF3D7_1427600,4.0,0.0,248.0,94.0,2.0,20.0,1.0,20.0,2.0,0.0,2.0,6.0,0.0,13.0,1.0,256.0,1.0,4.0,0.0,15.0,0.0,18.0,1.0,11.0,0.0,1.0,0.0,6.0,8.0,0.0,4.0,43.0
PF3D7_1427700,2.0,0.0,6.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
PF3D7_1427800,114.0,214.0,1740.1789999999999,367.0,177.0,943.0,252.0,267.0,157.19299999999998,72.0,308.0,525.0,33.0,152.0,29.0,1156.03,120.0,192.0,217.0,396.0,837.2389999999999,82.0,165.15599999999998,58.0,110.0,74.0,66.0,90.238,242.0,89.0,183.0,597.0
PF3D7_1427900,106.0,126.0,12276.532,2083.0,1197.654,1131.0,175.0,1710.0,372.0,151.0,869.217,907.0,23.0,263.0,181.0,14446.041000000001,110.0,639.0,423.0,968.0,790.034,663.0,267.0,612.0,59.0,1037.0,107.0,1955.0,1561.0,204.0,2228.0,5833.0
PF3D7_1428000,4.0,0.0,29.0,10.0,28.0,1.0,3.0,4.0,4.0,0.0,9.0,4.0,0.0,0.0,4.0,24.0,2.0,12.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,6.0,2.0,32.016,19.0,6.0,15.0,3.0
PF3D7_1428100,133.0,93.0,1172.385,348.0,163.0,490.0,182.0,61.0,91.0,49.0,274.0,254.0,13.0,79.0,25.0,1235.032,107.0,89.0,92.0,454.0,620.71,78.0,54.0,28.0,121.0,80.0,67.0,58.0,122.0,130.0,116.0,159.0
PF3D7_1428200,624.0,789.0,3786.6940000000004,2434.0,1844.251,2855.0,1199.0,515.0,492.0,683.998,1318.0420000000001,2053.999,142.0,754.0,98.0,4416.468,1067.0,1280.0,813.0,2013.0,3696.6490000000003,365.0,586.0,213.0,483.0,220.0,412.0,575.0,818.007,886.0,496.0,659.007
PF3D7_1428300,1040.0,1471.019,10331.226,2417.994,3546.0,12512.381000000001,1829.815,1378.0,1287.0,1397.994,4897.0,4043.685,351.0,2220.0,159.0,11560.805,3711.613,1516.999,1600.006,6619.849,12160.036,422.0,1405.0,230.0,575.0,627.751,892.0,662.0,1010.873,1365.0,908.217,3341.097
PF3D7_1428400,9.003,1.002,6.9670000000000005,1.001,23.017,12.001,5.0,0.0,6.006,1.0,28.021,1.0,2.001,4.001,0.0,12.001,9.001,0.0,6.0,12.001,16.108,0.0,5.0,0.0,0.0,1.0,2.0540000000000003,1.0,0.0,5.001,4.001,3.0010000000000003
PF3D7_1428500,2293.28,1609.193,46.395,1643.375,6694.880999999999,9866.598,2923.857,376.11800000000005,2528.366,1694.1629999999998,8408.871,3398.261,486.00199999999995,3817.2470000000003,63.0,37.418,4290.476,1676.182,1405.1070000000002,11003.618,17849.201,25.055999999999997,2814.9159999999997,11.0,1825.933,50.751000000000005,1109.057,8.0,193.928,3334.619,5.013,7.005
PF3D7_1428600,60.0,27.0,55.0,71.0,584.0,129.0,38.0,37.0,74.0,31.0,806.0,18.0,19.0,115.0,0.0,114.0,136.0,112.0,31.0,492.139,416.0,16.0,92.0,5.0,9.0,7.0,50.0,4.0,7.0,261.0,0.0,15.0
PF3D7_1428700,12.002,8.333,870.753,153.05700000000002,27.059,94.066,13.005999999999998,16.449,12.192,1.044,24.06,22.024,1.0,11.007,16.0,1115.2160000000001,3.0980000000000003,8.222000000000001,6.001,34.016,43.02,67.185,10.477,10.001,3.0010000000000003,27.008000000000003,0.0,15.037,54.46,8.007,27.375999999999998,52.545
PF3D7_1428800.1,0.0,0.0,144.222,0.0,0.0,37.669000000000004,0.0,18.24,0.0,25.0,0.0,29.566999999999997,3.0,0.0,0.0,277.254,0.0,41.0,4.8180000000000005,0.0,9.16,0.0,8.622,4.567,20.0,0.0,0.0,0.0,36.524,10.0,8.158,5.327999999999999
PF3D7_1428800.2,59.0,105.0,810.7919999999999,157.0,62.0,252.331,78.0,84.76,84.0,0.0,135.0,211.433,0.0,39.0,13.0,2043.87,27.0,0.0,48.181999999999995,168.0,184.84,42.0,69.378,68.433,0.0,96.0,38.0,130.0,140.476,0.0,299.842,406.67199999999997
PF3D7_1428900,18.0,7.002999999999999,549.075,144.11700000000002,94.05,34.003,8.002,37.194,16.004,2.006,57.027,48.839,0.0,12.008,13.0,487.04900000000004,8.865,14.005999999999998,25.028000000000002,67.039,37.007,43.971000000000004,8.013,24.0,4.002,29.000999999999998,20.014,38.454,52.001000000000005,27.011999999999997,41.098,89.208
PF3D7_1429000,5.0,23.0,1242.991,216.0,63.0,116.0,14.0,225.0,13.0,3.0,28.0,77.0,3.0,16.0,26.0,776.0,12.0,21.0,37.0,57.0,29.0,64.0,26.0,80.0,6.0,45.0,5.0,94.0,154.0,8.0,141.0,328.0
PF3D7_1429100,13.0,10.0,4136.084,802.16,39.0,171.0,43.0,108.0,16.0,6.0,92.0,112.0,1.0,9.0,94.0,5097.99,14.0,19.0,63.0,112.0,9.0,244.0,80.0,87.0,10.0,253.0,0.0,81.0,206.0,53.0,196.0,1011.0
PF3D7_1429200,1.0,2.303,54.0,7.0089999999999995,22.0,11.0,1.0,1.0,0.0,1.0,6.0,9.0,1.0,0.0,1.0,113.0,17.0,2.0,1.0,103.0,7.0,7.0,3.0,1.0,0.0,4.0,3.923,8.0,8.0,1.0,3.0,3.0
PF3D7_1429300,1.0,0.0,866.0,307.0,10.0,74.0,11.0,28.0,0.0,1.0,7.0,16.0,0.0,1.0,10.0,583.0,4.0,0.0,8.0,2.0,2.0,80.0,2.0,15.0,0.0,11.0,0.0,19.0,58.0,10.0,26.0,170.0
PF3D7_1429400,43.104,22.079,6896.385,1428.974,150.16899999999998,454.876,75.184,297.0,60.125,14.064,254.067,119.91799999999999,5.015,18.604,218.576,6227.967,49.958,86.031,179.00099999999998,230.343,57.058,695.008,98.38,145.751,20.011,498.741,16.016,300.099,542.533,150.751,598.006,1644.886
PF3D7_1429500,502.0,703.0,2710.366,835.0,1765.5,3290.9590000000003,945.211,490.0,1053.0,386.0,1618.0,1537.025,187.0,1118.0,96.0,2492.0,937.0,885.0,646.0,1722.0,2503.531,418.0,666.0,134.0,731.0,173.0,389.0,448.0,471.0,562.0,391.0,886.0
PF3D7_1429600,22.0,72.0,151.0,68.0,359.01300000000003,102.0,38.175,76.0,91.0,48.0,228.0,57.0,15.0,110.0,5.0,218.0,133.0,174.0,26.0,151.0,270.0,10.0,26.0,23.0,15.0,11.0,68.0,48.0,38.0,62.0,4.0,33.0
PF3D7_1429700,121.0,324.0,4113.835999999999,1421.0,1470.0,1696.0,270.0,972.0,612.0,151.0,976.0,1187.997,67.0,370.944,107.0,5628.603,448.0,880.0,458.0,1522.0,1200.032,229.0,267.991,289.0,88.0,360.0,266.0,724.0,655.0,186.0,989.0,2423.0
PF3D7_1429800,2632.007,2764.8179999999998,13026.493,3619.0840000000003,10268.142,13675.053,5693.722,1116.0,2875.704,2085.0,14778.801000000001,7969.093000000001,778.0,4556.03,437.0,14719.418,6834.102,3338.71,2865.0040000000004,14802.964,18927.328,889.0,3350.033,328.0,1850.009,1044.998,1793.01,1496.787,2032.985,7860.111,1633.799,3349.002
PF3D7_1429900,282.0,124.0,1209.0,512.0,1313.058,803.0,264.0,109.0,194.0,143.0,1412.0,591.085,24.0,522.509,43.0,884.0110000000001,625.001,417.0,153.0,1625.0,685.04,98.0,253.00900000000001,54.0,81.0,32.0,76.0,83.006,96.0,646.0,116.0,248.0
PF3D7_1430000,13.0,24.0,519.0,186.0,25.0,141.0,30.0,35.0,12.0,5.0,59.0,57.0,0.0,6.0,13.0,347.022,13.0,21.914,42.0,120.0,70.0,45.0,29.0,13.0,7.0,30.0,0.0,56.0,68.0,25.0,46.0,125.0
PF3D7_1430100,1.0,0.0,22.0,22.0,8.0,4.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,140.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,16.0
PF3D7_1430200,4.0,3.0,5.0,0.0,18.0,6.0,5.0,1.0,3.0,5.0,8.0,1.0,1.0,9.0,0.0,22.0,1.0,6.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
PF3D7_1430300,5060.12,4416.802,1537.078,3812.309,12266.89,27677.359,9033.645,699.0,6007.228,3650.7929999999997,17224.221,12329.251,309.0,4598.593,79.001,1736.382,2861.913,8020.999,4422.3279999999995,10682.606000000002,27743.494,92.0,4905.055,32.0,2601.016,74.0,1592.807,62.0,87.0,5237.894,85.0,176.00099999999998
PF3D7_1430400,178.0,522.0,149.967,291.0,1392.0,2164.953,274.994,182.0,840.318,452.0,1041.998,1397.0,57.0,310.0,5.0,163.003,641.0,786.0,220.0,452.0,1141.002,4.0,180.0,3.0,164.0,9.0,213.0,10.0,26.0,263.0,9.0,49.0
PF3D7_1430500,6.0,18.0,2.0,4.0,65.0,31.0,5.0,3.0,47.0,22.0,63.0,14.0,3.0,17.0,0.0,13.0,28.0,126.0,12.0,37.0,57.0,1.0,22.0,0.0,8.0,0.0,18.0,0.0,0.0,14.0,0.0,1.0
PF3D7_1430600,2.0,6.0,107.0,33.0,31.0,15.0,1.0,4.0,10.0,4.0,31.0,1.0,0.0,10.0,0.0,60.0,10.0,71.0,2.0,27.0,27.0,4.0,7.0,7.0,3.0,1.0,3.0,0.0,3.0,11.0,0.0,1.0
